plant,step,t_end_exact,metric,archived_lower,archived_upper,archive_equal_to_base,optimized_lower,optimized_upper,fresh_pair_equal,status
van_der_pol,648,466933209365773035/72057594037927936,endpoint_y,2.6517266560439956,2.7044426379869786,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,648,466933209365773035/72057594037927936,tube_x,0.7172403550147254,0.9427881669110428,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,648,466933209365773035/72057594037927936,tube_y,2.650943821506986,2.7051956341525027,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,649,3741230282449218515/576460752303423488,endpoint_x,0.7708748930998828,0.9694891026842417,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,649,3741230282449218515/576460752303423488,endpoint_y,2.650734782855046,2.70253559981085,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,649,3741230282449218515/576460752303423488,tube_x,0.7440374711480164,0.9695503884821922,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,649,3741230282449218515/576460752303423488,tube_y,2.6507066996526807,2.704013386969808,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,650,1873497444986126375/288230376151711744,endpoint_x,0.7976634512642758,0.9962086928336753,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,650,1873497444986126375/288230376151711744,endpoint_y,2.644277367914579,2.7030550439905605,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,650,1873497444986126375/288230376151711744,tube_x,0.7708391710029452,0.9962789004914164,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,650,1873497444986126375/288230376151711744,tube_y,2.6442444805355225,2.7060573869487694,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,651,3752759497495286985/576460752303423488,endpoint_x,0.8244631355614209,1.0228422602715483,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,651,3752759497495286985/576460752303423488,endpoint_y,2.6354816106973935,2.7027995070043946,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,651,3752759497495286985/576460752303423488,tube_x,0.7976672577367842,1.0229215149170805,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,651,3752759497495286985/576460752303423488,tube_y,2.635442900304861,2.7073645575220806,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,652,939631026254580305/144115188075855872,endpoint_x,0.851254190072201,1.0493780799290344,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,652,939631026254580305/144115188075855872,endpoint_y,2.6237810766209644,2.702267931849232,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,652,939631026254580305/144115188075855872,tube_x,0.8245023515340255,1.0494664852410938,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,652,939631026254580305/144115188075855872,tube_y,2.6237348920222745,2.7084310881324836,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,653,3764288712541355455/576460752303423488,endpoint_x,0.8780328638403972,1.0757877830950724,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,653,3764288712541355455/576460752303423488,endpoint_y,2.6102608117586232,2.700315150464225,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,653,3764288712541355455/576460752303423488,tube_x,0.8513410494520034,1.0758854140202812,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,653,3764288712541355455/576460752303423488,tube_y,2.6102066690527037,2.7081069564520797,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,654,1885026660032194845/288230376151711744,endpoint_x,0.9047626332086058,1.1020752113144254,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,654,1885026660032194845/288230376151711744,endpoint_y,2.5950336495748605,2.6967760450231144,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,654,1885026660032194845/288230376151711744,tube_x,0.8781471214104162,1.1021821301767158,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,654,1885026660032194845/288230376151711744,tube_y,2.5949712364360007,2.7062228969182676,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,655,3775817927587423925/576460752303423488,endpoint_x,0.9314257599255642,1.128224941636653,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,655,3775817927587423925/576460752303423488,endpoint_y,2.578094030309703,2.691612494282658,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,655,3775817927587423925/576460752303423488,tube_x,0.9049030596845373,1.1283412200427902,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,655,3775817927587423925/576460752303423488,tube_y,2.578016186123045,2.70274338657851,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,656,236348908444403635/36028797018963968,endpoint_x,0.9579926139785401,1.1542330505367606,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,656,236348908444403635/36028797018963968,endpoint_y,2.5594408159851953,2.6847909061400337,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,656,236348908444403635/36028797018963968,tube_x,0.9315792122855241,1.154358978086822,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,656,236348908444403635/36028797018963968,tube_y,2.559293099019529,2.6976776094361554,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,657,3787347142633492395/576460752303423488,endpoint_x,0.9844308783008404,1.1800980019376048,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,657,3787347142633492395/576460752303423488,endpoint_y,2.5390209651568054,2.676339059029817,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,657,3787347142633492395/576460752303423488,tube_x,0.9581436297514704,1.1802336504102542,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,657,3787347142633492395/576460752303423488,tube_y,2.538788978055154,2.691008561785851,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,658,1896555875078263315/288230376151711744,endpoint_x,1.0107770405574676,1.2057492538131391,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,658,1896555875078263315/288230376151711744,endpoint_y,2.5168609554477985,2.666215413662336,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,658,1896555875078263315/288230376151711744,tube_x,0.984632962161252,1.2058946339203596,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,658,1896555875078263315/288230376151711744,tube_y,2.5165298877507034,2.682690172499177,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,659,3798876357679560865/576460752303423488,endpoint_x,1.0370152441027283,1.231168505497518,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,659,3798876357679560865/576460752303423488,endpoint_y,2.4930197507247236,2.6543559625345488,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,659,3798876357679560865/576460752303423488,tube_x,1.011031433646592,1.2313235981542656,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,659,3798876357679560865/576460752303423488,tube_y,2.492574698057403,2.6726534046072405,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,660,951160241300648775/144115188075855872,endpoint_x,1.0631290329412288,1.2563380576051346,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,660,951160241300648775/144115188075855872,endpoint_y,2.4675189456918076,2.6407445958978366,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,660,951160241300648775/144115188075855872,tube_x,1.0373226152592296,1.2565028156644111,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,660,951160241300648775/144115188075855872,tube_y,2.466944078628358,2.660877803252714,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,661,3810405572725629335/576460752303423488,endpoint_x,1.0891018373653134,1.2812404330080234,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,661,3810405572725629335/576460752303423488,endpoint_y,2.4403868752124467,2.6253692207121055,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,661,3810405572725629335/576460752303423488,tube_x,1.063489916020387,1.2814147762855579,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,661,3810405572725629335/576460752303423488,tube_y,2.4396672992072994,2.6473449578731705,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,662,1908085090124331785/288230376151711744,endpoint_x,1.1149170034398188,1.3058584558821837,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,662,1908085090124331785/288230376151711744,endpoint_y,2.4116568605984114,2.6082236718967344,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,662,1908085090124331785/288230376151711744,tube_x,1.0895166047705331,1.3060422728724588,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,662,1908085090124331785/288230376151711744,tube_y,2.4107778948961744,2.6320430310569565,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,663,3821934787771697805/576460752303423488,endpoint_x,1.1405577269037963,1.3301754270779738,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,663,3821934787771697805/576460752303423488,endpoint_y,2.3813556324956333,2.589319330305389,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,663,3821934787771697805/576460752303423488,tube_x,1.1153857448198958,1.3303685753534293,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,663,3821934787771697805/576460752303423488,tube_y,2.3803028213756847,2.614977682651505,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,664,478462424411841505/72057594037927936,endpoint_x,1.166007296381213,1.354174991500842,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,664,478462424411841505/72057594037927936,endpoint_y,2.3495226384541787,2.568665873655915,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,664,478462424411841505/72057594037927936,tube_x,1.1410804374906829,1.354377297603778,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,664,478462424411841505/72057594037927936,tube_y,2.3482819194511375,2.596152703621142,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,665,3833464002817766275/576460752303423488,endpoint_x,1.1912492391419482,1.3778411019917205,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,665,3833464002817766275/576460752303423488,endpoint_y,2.3162218721710865,2.5462593747430184,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,665,3833464002817766275/576460752303423488,tube_x,1.1665839688368542,1.3780523605958304,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,665,3833464002817766275/576460752303423488,tube_y,2.314779824046798,2.5755580753580216,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,666,1919614305170400255/288230376151711744,endpoint_x,1.2162670684906052,1.4011583793740428,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,666,1919614305170400255/288230376151711744,endpoint_y,2.2815066727921613,2.5221172533105514,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,666,1919614305170400255/288230376151711744,tube_x,1.1918795480834687,1.4013783620348896,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,666,1919614305170400255/288230376151711744,tube_y,2.279848419658793,2.5532073066781598,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,667,3844993217863834745/576460752303423488,endpoint_x,1.2410444627577208,1.4241120399532357,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,667,3844993217863834745/576460752303423488,endpoint_y,2.2454348441163083,2.496262942634018,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,667,3844993217863834745/576460752303423488,tube_x,1.216950478853935,1.4243405126747801,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,667,3844993217863834745/576460752303423488,tube_y,2.2435391190171816,2.529124982103815,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,668,962689456346717245/144115188075855872,endpoint_x,1.2655653167918508,1.4466879472264966,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,668,962689456346717245/144115188075855872,endpoint_y,2.2080688228287735,2.468725389108694,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,668,962689456346717245/144115188075855872,tube_x,1.2417802854815676,1.446924614668935,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,668,962689456346717245/144115188075855872,tube_y,2.2059250842161053,2.5033242490420395,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,669,3856522432909903215/576460752303423488,endpoint_x,1.2898138026134773,1.4688726507111767,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,669,3856522432909903215/576460752303423488,endpoint_y,2.16947524313348,2.4395390769707563,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,669,3856522432909903215/576460752303423488,tube_x,1.2663526863854946,1.4691171895367763,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,669,3856522432909903215/576460752303423488,tube_y,2.1670741480654265,2.475833525051254,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,670,1931143520216468725/288230376151711744,endpoint_x,1.3137744207812914,1.4906534294047695,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,670,1931143520216468725/288230376151711744,endpoint_y,2.1297242953434,2.4087441672801266,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,670,1931143520216468725/288230376151711744,tube_x,1.2906516795875564,1.4909054897173604,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,670,1931143520216468725/288230376151711744,tube_y,2.127057801714101,2.4466870452932055,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,671,3868051647955971685/576460752303423488,endpoint_x,1.3374320505042088,1.512018330924946,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,671,3868051647955971685/576460752303423488,endpoint_y,2.0888892520171427,2.3763863631532933,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,671,3868051647955971685/576460752303423488,tube_x,1.3146615952167848,1.5122775379252655,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,671,3868051647955971685/576460752303423488,tube_y,2.0859507070339744,2.41592477674182,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,672,121056757983718935/18014398509481984,endpoint_x,1.3607719992569558,1.532956208402399,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,672,121056757983718935/18014398509481984,endpoint_y,2.0470462992761322,2.342516719948341,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,672,121056757983718935/18014398509481984,tube_x,1.3383671478696852,1.53322216424587,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,672,121056757983718935/18014398509481984,tube_y,2.0438305127245817,2.3835922760436543,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,673,3879580863002040155/576460752303423488,endpoint_x,1.383778907250109,1.553457890376422,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,673,3879580863002040155/576460752303423488,endpoint_y,2.004160220709877,2.307304976389112,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,673,3879580863002040155/576460752303423488,tube_x,1.3617523311463111,1.5537301892210136,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,673,3879580863002040155/576460752303423488,tube_y,2.000660872432222,2.3498567156948464,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,674,1942672735262537195/288230376151711744,endpoint_x,1.4064374158264654,1.5735155837746306,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,674,1942672735262537195/288230376151711744,endpoint_y,1.9601463090016822,2.2709770204759865,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,674,1942672735262537195/288230376151711744,tube_x,1.3848010933017194,1.573793823104823,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,674,1942672735262537195/288230376151711744,tube_y,1.9563541456722824,2.3149435863436616,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,675,3891110078048108625/576460752303423488,endpoint_x,1.428737211406071,1.5931178927789682,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,675,3891110078048108625/576460752303423488,endpoint_y,1.9153678924743427,2.2333166151235964,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,675,3891110078048108625/576460752303423488,tube_x,1.4075024466228254,1.59340162306671,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,675,3891110078048108625/576460752303423488,tube_y,1.9112814734197054,2.2786258951738407,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,676,974218671392785715/144115188075855872,endpoint_x,1.4506657646587895,1.6122571344286063,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,676,974218671392785715/144115188075855872,endpoint_y,1.8699090122313045,2.194391873793982,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,676,974218671392785715/144115188075855872,tube_x,1.4298431275318186,1.6125458918295807,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,676,974218671392785715/144115188075855872,tube_y,1.8655285461218833,2.240967568307199,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,677,3902639293094177095/576460752303423488,endpoint_x,1.4722111841234735,1.6309265316212749,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,677,3902639293094177095/576460752303423488,endpoint_y,1.8238540901333948,2.154274769896154,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,677,3902639293094177095/576460752303423488,tube_x,1.4518104845211344,1.6312198404764109,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,677,3902639293094177095/576460752303423488,tube_y,1.819181287337763,2.20203695785417,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,678,1954201950308605665/288230376151711744,endpoint_x,1.4933622510519855,1.6491202164008223,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,678,1954201950308605665/288230376151711744,endpoint_y,1.7772876331141643,2.113040578118038,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,678,1954201950308605665/288230376151711744,tube_x,1.473392517186183,1.6494175917811782,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,678,1954201950308605665/288230376151711744,tube_y,1.772325276038265,2.161906574143025,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,679,3914168508140245565/576460752303423488,endpoint_x,1.5141084490776409,1.666833229823028,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,679,3914168508140245565/576460752303423488,endpoint_y,1.7302938042000549,2.070767440167767,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,679,3914168508140245565/576460752303423488,tube_x,1.4945779101593442,1.6671341801077244,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,679,3914168508140245565/576460752303423488,tube_y,1.7250469526007706,2.1206510209108784,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,680,489991639457909975/72057594037927936,endpoint_x,1.5344399903646464,1.6840615166988577,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,680,489991639457909975/72057594037927936,endpoint_y,1.6829559755855392,2.0275359484020683,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,680,489991639457909975/72057594037927936,tube_x,1.5153560635691201,1.6843655461640161,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,680,489991639457909975/72057594037927936,tube_y,1.6774312299429208,2.0783485208864394,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,681,3925697723186314035/576460752303423488,endpoint_x,1.554347836985862,1.7008019165107262,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,681,3925697723186314035/576460752303423488,endpoint_y,1.635356304026209,1.9834287156602277,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,681,3925697723186314035/576460752303423488,tube_x,1.53571711873123,1.7011085279043323,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,681,3925697723186314035/576460752303423488,tube_y,1.6295617340153605,2.0350798162452195,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,682,1965731165354674135/288230376151711744,endpoint_x,1.5738237197860518,1.7170521483716144,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,682,1965731165354674135/288230376151711744,endpoint_y,1.5875754260087047,1.9385298420676007,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,682,1965731165354674135/288230376151711744,tube_x,1.5556519813031064,1.7173608454328941,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,682,1965731165354674135/288230376151711744,tube_y,1.581520473440213,1.990927652558857,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,683,3937226938232382505/576460752303423488,endpoint_x,1.5928601494953014,1.7328107954691074,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,683,3937226938232382505/576460752303423488,endpoint_y,1.5396918248920053,1.8929247343060038,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,683,3937226938232382505/576460752303423488,tube_x,1.575152336549257,1.7331210854283285,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,683,3937226938232382505/576460752303423488,tube_y,1.5333872308974539,1.9459765615744662,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,684,985747886438854185/144115188075855872,endpoint_x,1.611450432869076,1.7480772764989738,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,684,985747886438854185/144115188075855872,endpoint_y,1.491782337878421,1.8466988167022913,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,684,985747886438854185/144115188075855872,tube_x,1.5942106697067628,1.7483886723436426,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,684,985747886438854185/144115188075855872,tube_y,1.4852400394843892,1.9003115871076883,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,685,3948756153278450975/576460752303423488,endpoint_x,1.6295886697190027,1.7628518285730763,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,685,3948756153278450975/576460752303423488,endpoint_y,1.4439207272588266,1.799938215951016,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,685,3948756153278450975/576460752303423488,tube_x,1.612820266749602,1.763163851397974,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,685,3948756153278450975/576460752303423488,tube_y,1.4371537217057733,1.8540189829965132,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,686,1977260380400742605/288230376151711744,endpoint_x,1.647269766900061,1.777135465945541,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,686,1977260380400742605/288230376151711744,endpoint_y,1.396178361419944,1.7527283798973283,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,686,1977260380400742605/288230376151711744,tube_x,1.6309752322863824,1.7774476470048406,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,686,1977260380400742605/288230376151711744,tube_y,1.3892005968919954,1.8071847836121986,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,687,3960285368324519445/576460752303423488,endpoint_x,1.6644894260526706,1.7909299582207177,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,687,3960285368324519445/576460752303423488,endpoint_y,1.3486232374612546,1.7051544031538421,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,687,3960285368324519445/576460752303423488,tube_x,1.6486704806891785,1.7912418409748698,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,687,3960285368324519445/576460752303423488,tube_y,1.3414494705302151,1.75989513846999,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,688,247878123490472105/36028797018963968,endpoint_x,1.6812441325715102,1.8042378010778877,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,688,247878123490472105/36028797018963968,endpoint_y,1.301319828059196,1.657300581094286,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,688,247878123490472105/36028797018963968,tube_x,1.6659017283445603,1.8045489430864956,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,688,247878123490472105/36028797018963968,tube_y,1.2939654774559888,1.7122358435957743,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,689,3971814583370587915/576460752303423488,endpoint_x,1.6975310375341197,1.8170622883222156,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,689,3971814583370587915/576460752303423488,endpoint_y,1.254318159692127,1.6092607875561107,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,689,3971814583370587915/576460752303423488,tube_x,1.6826652792887629,1.817372362287304,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,689,3971814583370587915/576460752303423488,tube_y,1.2467695860933055,1.6643322653373487,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,690,1988789595446811075/288230376151711744,endpoint_x,1.7133482129183586,1.8294072055026451,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,690,1988789595446811075/288230376151711744,endpoint_y,1.2076795660558024,1.5611122376984625,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,690,1988789595446811075/288230376151711744,tube_x,1.698958561186613,1.8297158221225722,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,690,1988789595446811075/288230376151711744,tube_y,1.1999472338248915,1.6162401922444574,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,691,3983343798416656385/576460752303423488,endpoint_x,1.7286929099342832,1.841278515861414,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,691,3983343798416656385/576460752303423488,endpoint_y,1.161305834870564,1.513085904690489,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,691,3983343798416656385/576460752303423488,tube_x,1.7147781178779116,1.841585314748182,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,691,3983343798416656385/576460752303423488,tube_y,1.1534006768477725,1.5681930189594326,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,692,997277101484922655/144115188075855872,endpoint_x,1.7435630793708068,1.8526827803111463,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,692,997277101484922655/144115188075855872,endpoint_y,1.1150916863362599,1.4654136852028787,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,692,997277101484922655/144115188075855872,tube_x,1.730121194817387,1.852987457792894,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,692,997277101484922655/144115188075855872,tube_y,1.1070173485008605,1.5204330017647,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
van_der_pol,693,3994873013462724855/576460752303423488,endpoint_x,1.75796213000134,1.8636223359825541,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
