schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,stepwise,738,7.3799999999999999,0x1.d851eb851eb85p+2,0.01,0x1.47ae147ae147bp-7,2,1.9924835666226761,2.0141534968597741,0x1.fe13672c763a9p+0,0x1.01cfc8231181ap+1,-0.18724413466243739,-0.077522125587895077,-0x1.7f79da55f1a4p-3,-0x1.3d87d721dcd51p-4,1.9924827426498144,2.0155118645357373,0x1.fe135959867c8p+0,0x1.01fc4af370c3cp+1,-0.18749133550406707,-0.061332609145495862,-0x1.7ffb75122fc89p-3,-0x1.f66fcdceaa06ep-5,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,15,3,3,-6.4830911493738439e-10,1.3813885394998552e-09,-0x1.64696581f3982p-31,0x1.7bb693a5a0978p-30,-6.4823336356131057e-08,1.3813125575176697e-07,-0x1.166a0317558aap-24,0x1.28a275ff747bap-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,38,38,3,100
flowstar_vdp_stock_reach_v1,stepwise,739,7.3900000000000006,0x1.d8f5c28f5c29p+2,0.01,0x1.47ae147ae147bp-7,2,1.9906541771266177,2.0131763699052185,0x1.fd9b831c6794dp+0,0x1.01afc366e9553p+1,-0.20141529332526481,-0.094959189843960914,-0x1.9c7f9f0df856ep-3,-0x1.84f3ed6d59fa9p-4,1.9906533792551504,2.0146917279706864,0x1.fd9b75b992a02p+0,0x1.01e16b2593f22p+1,-0.20165466468192292,-0.07925624562294882,-0x1.9cfd1eef285b3p-3,-0x1.44a2326f44d8dp-4,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.5311192314138071e-10,1.3405963495998387e-09,-0x1.670d54e8d6b23p-31,0x1.708014e1cdeb4p-30,-6.5303462261675193e-08,1.3405188287950304e-07,-0x1.1879ea84ec45bp-24,0x1.1fdfcd4e468a3p-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,39,39,3,100
flowstar_vdp_stock_reach_v1,stepwise,740,7.4000000000000004,0x1.d99999999999ap+2,0.01,0x1.47ae147ae147bp-7,2,1.9886812894774479,2.0120314264101959,0x1.fd1a378c7906p+0,0x1.018a3eeb7a5efp+1,-0.21516144531450324,-0.11187319358649454,-0x1.b8a69057e3171p-3,-0x1.ca3b8bbc0c943p-4,1.988680517311129,2.013699065147621,0x1.fd1a2a980b2d6p+0,0x1.01c0e41665bc3p+1,-0.21539310593673913,-0.096641281365478282,-0x1.b920054e41dc1p-3,-0x1.8bd7ba6e883f4p-4,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.5728886057476717e-10,1.3017647239212784e-09,-0x1.69592ef0c2ee1p-31,0x1.65d38c8096f9cp-30,-6.5721012377206152e-08,1.3016857770957819e-07,-0x1.1a45046da36b7p-24,0x1.1788eeb08bae7p-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,40,40,3,100
flowstar_vdp_stock_reach_v1,stepwise,741,7.4100000000000001,0x1.da3d70a3d70a4p+2,0.01,0x1.47ae147ae147bp-7,2,1.9865697962763271,2.0107231007083088,0x1.fc8fd6923a6bdp+0,0x1.015f5fe36d4cap+1,-0.22849736167228124,-0.12828000635738143,-0x1.d3f66cbcd67dap-3,-0x1.06b7ab0048f5fp-3,1.9865690493864772,2.0125384633774637,0x1.fc8fca0a5c58bp+0,0x1.019adc4112fb8p+1,-0.22872144004953709,-0.11350383315505722,-0x1.d46be80741194p-3,-0x1.d0e96535f21eap-4,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6075545570377728e-10,1.2647269477023215e-09,-0x1.6b41103156636p-31,0x1.5ba53f3dd8de5p-30,-6.6067539599541264e-08,1.2646466880782292e-07,-0x1.1bc2072b8c68bp-24,0x1.0f94afda8c2cap-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,41,41,3,100
flowstar_vdp_stock_reach_v1,stepwise,742,7.4199999999999999,0x1.dae147ae147aep+2,0.01,0x1.47ae147ae147bp-7,2,1.9843237543141565,2.0092563591133255,0x1.fbfca43d748abp+0,0x1.012f4ff7d5fc6p+1,-0.24143747818548472,-0.14419531368941657,-0x1.ee76c5c6aed6ap-3,-0x1.274fdf6442922p-3,1.9843230322442384,2.0112150392910761,0x1.fbfc982030455p+0,0x1.016f7e917d406p+1,-0.24165411117315383,-0.12985985186941396,-0x1.eee859c3760ep-3,-0x1.09f3f646bd844p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6348156494569684e-10,1.229362662282247e-09,-0x1.6cc0baa116babp-31,0x1.51ecb4e93945p-30,-6.6340029540128886e-08,1.2292812027085614e-07,-0x1.1ceda2451116dp-24,0x1.07fc72e52955dp-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,42,42,3,100
flowstar_vdp_stock_reach_v1,stepwise,743,7.4299999999999997,0x1.db851eb851eb8p+2,0.01,0x1.47ae147ae147bp-7,2,1.9819470823870966,2.0076360074596158,0x1.fb60e24d4154ap+0,0x1.00fa377927d0ep+1,-0.25399588459384043,-0.15963459563086443,-0x1.04177f4698b6dp-2,-0x1.46ee80bc5ba47p-3,1.9819463846569467,2.0097337462255869,0x1.fb60d69886eafp+0,0x1.013ef494da6d4p+1,-0.25420521614354008,-0.145725098363924,-0x1.044e5f473c88ep-2,-0x1.2a71eb9d6f7c8p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6545243736360615e-10,1.1955631161107994e-09,-0x1.6dd61acaa2e72p-31,0x1.48a2466ab7351p-30,-6.6537007028734581e-08,1.1954805686140103e-07,-0x1.1dc63680f9ae3p-24,0x1.00ba3d42abc56p-23,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,43,43,3,100
flowstar_vdp_stock_reach_v1,stepwise,744,7.4400000000000004,0x1.dc28f5c28f5c3p+2,0.01,0x1.47ae147ae147bp-7,2,1.9794435642502408,2.0058666938040397,0x1.fabcd03cbb827p+0,0x1.00c03d6503125p+1,-0.26618631985468771,-0.17461310419991652,-0x1.10932589ac85dp-2,-0x1.659b8e1feef6dp-3,1.9794428903599699,2.0080993767965554,0x1.fabcc4ee65522p+0,0x1.0109667f3ac6ap+1,-0.26638849984353713,-0.16111511848561527,-0x1.10c8259b6f18dp-2,-0x1.49f6b9264b892p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6666634885253734e-10,1.1632300397425978e-09,-0x1.6e80f28feb27p-31,0x1.3fbf097e7ee47p-30,-6.6658299536469746e-08,1.1631465151181608e-07,-0x1.1e4b934f41edfp-24,0x1.f3914fd34d2f6p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,44,44,3,100
flowstar_vdp_stock_reach_v1,stepwise,745,7.4500000000000002,0x1.dcccccccccccdp+2,0.01,0x1.47ae147ae147bp-7,2,1.976816851564255,2.0039529113844208,0x1.fa10ab4fa671p+0,0x1.0081876c8f5e9p+1,-0.27802216929343587,-0.18914584353351896,-0x1.1cb1d7f2b68fbp-2,-0x1.835ee56134d51p-3,1.9768162009978345,2.0063165657491551,0x1.fa10a0657d18fp+0,0x1.00cefb31a8676p+1,-0.27821735244790674,-0.17604522097512421,-0x1.1ce50277c61bbp-2,-0x1.688a6595a45bp-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6713247990150402e-10,1.1322746107678835e-09,-0x1.6ec28cb40048fp-31,0x1.373cbe0f7fa1bp-30,-6.6704824956144712e-08,1.1321902182139129e-07,-0x1.1e7ebb0d0f987p-24,0x1.e645a187c6f13p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,45,45,3,100
flowstar_vdp_stock_reach_v1,stepwise,746,7.46,0x1.dd70a3d70a3d7p+2,0.01,0x1.47ae147ae147bp-7,2,1.974070467235213,2.0018990013904689,0x1.f95caea0c6516p+0,0x1.003e39fa6efdep+1,-0.2895164679390364,-0.20324754805983872,-0x1.28770145ce6eap-2,-0x1.a040401f46085p-3,1.9740698394637608,2.0043897926424354,0x1.f95ca418844e8p+0,0x1.008fd83feaf11p+1,-0.28970481284879557,-0.19053045357685422,-0x1.28a860e2b7aecp-2,-0x1.8634d498097e2p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6686900649689313e-10,1.1026164950029163e-09,-0x1.6e9d7812c4c1p-31,0x1.2f15bcf1b13e9p-30,-6.6678400696656321e-08,1.102531341792723e-07,-0x1.1e61ad487f79dp-24,0x1.d9889a6019653p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,46,46,3,100
flowstar_vdp_stock_reach_v1,stepwise,747,7.4699999999999998,0x1.de147ae147ae1p+2,0.01,0x1.47ae147ae147bp-7,2,1.9712078081440614,1.9997091565104284,0x1.f8a1132d993cfp+0,0x1.ffecf074b95a6p+0,-0.30068190316219889,-0.21693266522271212,-0x1.33e5f4f2529eap-2,-0x1.bc473174867b7p-3,1.971207202628843,2.0023233853281259,0x1.f8a10904ee36fp+0,0x1.004c21f8000a1p+1,-0.3008635713792765,-0.20458558387643433,-0x1.3415947e86ea9p-2,-0x1.a2fdc43fdbda8p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6591344295379615e-10,1.0741952491570657e-09,-0x1.6e16fc44b4aadp-31,0x1.2745c54b9948ap-30,-6.6582777907729799e-08,1.0741094397257091e-07,-0x1.1df889dc6488bp-24,0x1.cd5394f401923p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,47,47,3,100
flowstar_vdp_stock_reach_v1,stepwise,748,7.4800000000000004,0x1.deb851eb851ecp+2,0.01,0x1.47ae147ae147bp-7,2,1.9682321312808364,1.9973874413680712,0x1.f7de0f9ac99e4p+0,0x1.ff54c88a1df2ap+0,-0.31153424666804097,-0.23021187901196619,-0x1.3f02d56417ca6p-2,-0x1.d779535c0e8c5p-3,1.9682315474759979,2.000121540336981,0x1.f7de05cf5d68fp+0,0x1.0003fb8de2e09p+1,-0.31170940188662816,-0.21822162111000587,-0x1.3f30bfdbd5ccbp-2,-0x1.beeafa2f94a4p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6431757225683395e-10,1.0469657487147824e-09,-0x1.6d3662f78b80dp-31,0x1.1fc9aa391ecd9p-30,-6.6423134551443669e-08,1.0468793841206394e-07,-0x1.1d4902403c0e4p-24,0x1.c1a19b06c39c7p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,48,48,3,100
flowstar_vdp_stock_reach_v1,stepwise,749,7.4900000000000002,0x1.df5c28f5c28f6p+2,0.01,0x1.47ae147ae147bp-7,2,1.9651465962026515,1.9949377559685981,0x1.f713d8ea893e4p+0,0x1.feb43da370d58p+0,-0.32208452534628235,-0.24310006450238481,-0x1.49d0869ba3ce1p-2,-0x1.f1de72558bbdep-3,1.9651460335576993,1.9977882862896617,0x1.f713cf79fe937p+0,0x1.ff6f0d99f22bep+0,-0.3222533326584785,-0.23145376913873303,-0x1.49fcc7132e421p-2,-0x1.da046f07e4f37p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.6209057800085246e-10,1.0208413335313516e-09,-0x1.6bfcf70aff821p-31,0x1.189b5298e11a1p-30,-6.6200388817508822e-08,1.0207545131312296e-07,-0x1.1c5418e690a62p-24,0x1.b6692547f5943p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,49,49,3,100
flowstar_vdp_stock_reach_v1,stepwise,750,7.5,0x1.ep+2,0.01,0x1.47ae147ae147bp-7,2,1.9619542539744554,1.9923638539469304,0x1.f642a24d11805p+0,0x1.fe0b8eba6f411p+0,-0.33234172057379141,-0.25561338380146548,-0x1.54516353d7dd2p-2,-0x1.05bf83cf6385ep-2,1.9619537119364978,1.9953275021241508,0x1.f64299350876dp+0,0x1.fecdc87e6ebecp+0,-0.33250434579667654,-0.24429852097937951,-0x1.547c04ebe5fdcp-2,-0x1.f452c8708a747p-3,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.5927206388247241e-10,9.957684186506742e-10,-0x1.6a704b5eb1711p-31,0x1.11b6f91de2036p-30,-6.5918500717504744e-08,9.9568123822094886e-08,-0x1.1b1e28744a731p-24,0x1.aba44f557d9b9p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,50,50,3,100
flowstar_vdp_stock_reach_v1,stepwise,751,7.5099999999999998,0x1.e0a3d70a3d70ap+2,0.01,0x1.47ae147ae147bp-7,2,1.9586580301729828,1.9896693662878486,0x1.f56a9cd7a407bp+0,0x1.fd5af8ba0f31ep+0,-0.34231707663158945,-0.26776510829869699,-0x1.5e885e23fae1fp-2,-0x1.1231043c9c781p-2,1.958657508188749,1.9927429408077812,0x1.f56a9415bc4bap+0,0x1.fe2466c01ab26p+0,-0.34247368570108661,-0.25676947977451881,-0x1.5eb16bff4e978p-2,-0x1.06ee9418f84fcp-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.5590801531048701e-10,9.7170140805327752e-10,-0x1.6896d8bf29e5ap-31,0x1.0b1968659b027p-30,-6.5582068603831769e-08,9.7161396148975823e-08,-0x1.19ac3f3b9f58dp-24,0x1.a14e15b7dc774p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,51,51,3,100
flowstar_vdp_stock_reach_v1,stepwise,752,7.5200000000000005,0x1.e147ae147ae15p+2,0.01,0x1.47ae147ae147bp-7,2,1.9552607397790558,1.9868577923813353,0x1.f48bf7c480f9cp+0,0x1.fca2b65814a1cp+0,-0.35202152998088476,-0.27956815604918084,-0x1.687854fb05ec2p-2,-0x1.1e471d5cefe0ep-2,1.9552602372967078,1.9900382203959504,0x1.f48bef565bca9p+0,0x1.fd73251264017p+0,-0.35217228840799208,-0.26887989502625348,-0x1.689fda351448p-2,-0x1.1355404ec2395p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.5203796009792802e-10,9.4859137872938986e-10,-0x1.66762f5022934p-31,0x1.04bf2f1e7cb1bp-30,-6.5195044943294387e-08,9.4850375679096796e-08,-0x1.1802b5c1cef19p-24,0x1.976117490780ep-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,52,52,3,100
flowstar_vdp_stock_reach_v1,stepwise,753,7.5300000000000002,0x1.e1eb851eb851fp+2,0.01,0x1.47ae147ae147bp-7,2,1.9517650912549946,1.9839325029858228,0x1.f3a6e0846a27p+0,0x1.fbe30021cba7fp+0,-0.361465682556254,-0.29103512067913584,-0x1.72240f54d25bep-2,-0x1.2a051c55379aep-2,1.9517646077257449,1.987216827009008,0x1.f3a6d867ac1ebp+0,0x1.fcba3df210884p+0,-0.36161075494136291,-0.2806426904722662,-0x1.724a16f96b8b7p-2,-0x1.1f60cc25c263ep-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.47703991964399e-10,9.2639502407780538e-10,-0x1.64143ba7a4c62p-31,0x1.fd4a8248291f8p-31,-6.4761638782464914e-08,9.2630731428127954e-08,-0x1.16262cc49e274p-24,0x1.8dd890f8af335p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,53,53,3,100
flowstar_vdp_stock_reach_v1,stepwise,754,7.54,0x1.e28f5c28f5c29p+2,0.01,0x1.47ae147ae147bp-7,2,1.9481736889359669,1.9808967443099454,0x1.f2bb82c8e85c1p+0,0x1.fb1c0c8d90683p+0,-0.3706598055725554,-0.30217827148388499,-0x1.7b8e3e7b80dd4p-2,-0x1.356e388657234p-2,1.9481732238155158,1.9842821189368058,0x1.f2bb7afb3b03fp+0,0x1.fbf9e9b6df049p+0,-0.37079935517372536,-0.29207046326640168,-0x1.7bb2d37f656a7p-2,-0x1.2b1484ff6d53bp-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.4295020652913954e-10,9.0507425004686761e-10,-0x1.6177327bfda99p-31,0x1.f191e07128daap-31,-6.4286259349522809e-08,9.0498653658554306e-08,-0x1.141b7d5a6cc3ep-24,0x1.84b0526e4ea14p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,54,54,3,100
flowstar_vdp_stock_reach_v1,stepwise,755,7.5499999999999998,0x1.e333333333333p+2,0.01,0x1.47ae147ae147bp-7,2,1.9444890364467358,1.9777536411273373,0x1.f1ca0892f822ep+0,0x1.fa4e10082fd46p+0,-0.37961384641914914,-0.31300955214720672,-0x1.84b97dfdea823p-2,-0x1.408593773b3f8p-2,1.9444885891965438,1.9812373297844053,0x1.f1ca01120b598p+0,0x1.fb325ea109d3cp+0,-0.37974803477037533,-0.30317548188455951,-0x1.84dcab383c732p-2,-0x1.3673a22e92a93p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.3782026736066306e-10,8.8459384010857023e-10,-0x1.5ea538f28379cp-31,0x1.e64f83e8d4d4cp-31,-6.3773272661455181e-08,8.8450620379299938e-08,-0x1.11e7746fe8c3p-24,0x1.7be47c4fb1c8dp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,55,55,3,100
flowstar_vdp_stock_reach_v1,stepwise,756,7.5600000000000005,0x1.e3d70a3d70a3ep+2,0.01,0x1.47ae147ae147bp-7,2,1.9407135397991042,1.974506200133376,0x1.f0d29a40576fap+0,0x1.f9793d035273ep+0,-0.38833743644686192,-0.32354058025286536,-0x1.8da8543568314p-2,-0x1.4b4e38cc75adap-2,1.9407131098875088,1.9780855718668862,0x1.f0d29309e2a35p+0,0x1.fa63d0e7db947p+0,-0.38846642302254769,-0.31396968491896515,-0x1.8dca2459e75ddp-2,-0x1.418144e2a646ep-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.3250014743551375e-10,8.6506431138506842e-10,-0x1.5bb87b6d29ca2p-31,0x1.db92fa7bb5c75p-31,-6.3241275672623221e-08,8.6497682961029946e-08,-0x1.0f9e8498dbcb6p-24,0x1.7381354c06fcap-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,56,56,3,100
flowstar_vdp_stock_reach_v1,stepwise,757,7.5700000000000003,0x1.e47ae147ae148p+2,0.01,0x1.47ae147ae147bp-7,2,1.936849510258509,1.9711573134599547,0x1.efd55e97d57b5p+0,0x1.f89dc40494ecp+0,-0.39683989775096568,-0.33378264887983933,-0x1.965d32ba5a80bp-2,-0x1.55cb1e63a5076p-2,1.9368490971617001,1.9748298397684501,0x1.efd557a998bcap+0,0x1.f98e72c8f86dp+0,-0.39696383967299365,-0.32446468204494161,-0x1.967db0545c41ep-2,-0x1.4c4078385c396p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.2689350911522013e-10,8.4631732939806028e-10,-0x1.58a36afe0f204p-31,0x1.d144934646931p-31,-6.2680634272227905e-08,8.4623007610843291e-08,-0x1.0d3616126d937p-24,0x1.6b73fb18b0cd4p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,57,57,3,100
flowstar_vdp_stock_reach_v1,stepwise,758,7.5800000000000001,0x1.e51eb851eb852p+2,0.01,0x1.47ae147ae147bp-7,2,1.9328991672358611,1.9677097620740194,0x1.eed27ad5be606p+0,0x1.f7bbd3b420bb1p+0,-0.40513024993938057,-0.34374672941648815,-0x1.9eda76d870959p-2,-0x1.5fff2483cd98bp-2,1.9328987704387264,1.9714730137907375,0x1.eed2742d83502p+0,0x1.f8b274972d82ap+0,-0.40524930172335943,-0.33467175628839435,-0x1.9ef9ac4683c0dp-2,-0x1.56b431609d389p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.2104194261441839e-10,8.2832596276002053e-10,-0x1.556be217394aap-31,0x1.c76083fa52535p-31,-6.2095507134886159e-08,8.2823900845043421e-08,-0x1.0ab2bb6cb4735p-24,0x1.63b9d78fbacffp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,58,58,3,100
flowstar_vdp_stock_reach_v1,stepwise,759,7.5899999999999999,0x1.e5c28f5c28f5cp+2,0.01,0x1.47ae147ae147bp-7,2,1.9288646411420394,1.9641662191125977,0x1.edca12b81da76p+0,0x1.f6d398eaff1fbp+0,-0.41321721749342505,-0.35344347476435267,-0x1.a7226a0d1d0f9p-2,-0x1.69ed161463d6p-2,1.9288642601388892,1.9680178633423395,0x1.edca0c53b8429p+0,0x1.f7d004c8ffc8p+0,-0.41333153083087704,-0.34460186675804622,-0x1.a740617d4c03ap-2,-0x1.60df4fcf77269p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.1496987850467674e-10,8.1104956120137294e-10,-0x1.521550ece873ap-31,0x1.bde1140349bf9p-31,-6.148833696955559e-08,8.1096297290412385e-08,-0x1.081724376b67dp-24,0x1.5c4e526421b3ep-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,59,59,3,100
flowstar_vdp_stock_reach_v1,stepwise,760,7.6000000000000005,0x1.e666666666667p+2,0.01,0x1.47ae147ae147bp-7,2,1.924747976174159,1.9605292531761027,0x1.ecbc488ab5cfbp+0,0x1.f5e53ec13e1f5p+0,-0.42110923754961788,-0.36288322296208708,-0x1.af37428d46c33p-2,-0x1.7397a8db8e95p-2,1.9247476104693422,1.9644670502905919,0x1.ecbc4268051cep+0,0x1.f6e7500711537p+0,-0.42121896112305518,-0.35426565186663295,-0x1.af5405f9ea1abp-2,-0x1.6ac49d7374078p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.0871377182861158e-10,7.944629006427196e-10,-0x1.4ea4d8ed884c5p-31,0x1.b4c2b6961b49cp-31,-6.0862768938041382e-08,7.943767419853078e-08,-0x1.05675278295e6p-24,0x1.552ea57eb7049p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,60,60,3,100
flowstar_vdp_stock_reach_v1,stepwise,761,7.6100000000000003,0x1.e70a3d70a3d71p+2,0.01,0x1.47ae147ae147bp-7,2,1.9205511330438212,1.9568013315619326,0x1.eba93d32b80d9p+0,0x1.f4f0ee9bd3e7ap+0,-0.42881446728610018,-0.37207600191725698,-0x1.b71b23c42e8dap-2,-0x1.7d017dcf71b7ap-2,1.9205507821522401,1.9608231322570542,0x1.eba9374fa6adfp+0,0x1.f5f8813a48c9ep+0,-0.42891974661412224,-0.36367343372287581,-0x1.b736bcf143da2p-2,-0x1.7466cf010e1b1p-2,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.7092992690462294,-0x1.5a05ba3d3a6dep+1,0x1.5aca5185d0ac6p+1,33,16,3,3,-6.0230936230805074e-10,7.7854337201078136e-10,-0x1.4b1f81c1d9107p-31,0x1.ac023d1ee2038p-31,-6.0222376673331513e-08,7.7845770324817555e-08,-0x1.02a73412537b8p-24,0x1.4e585463a2aeep-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,61,61,3,100
