branch_name,feature,status,evidence
origin/codex/flowstar-kernel-alignment,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md;outputs/order_and_vdp_flowstar_report.md;outputs/trajectory_audit/crosscheck_summary.csv
origin/codex/flowstar-kernel-alignment,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/flowstar-kernel-alignment,matched-basis study,absent,
origin/codex/flowstar-kernel-alignment,common-contract study,absent,
origin/codex/flowstar-kernel-alignment,three-tool deep study,absent,
origin/codex/flowstar-kernel-alignment,runtime/Pareto,absent,
origin/codex/flowstar-kernel-alignment,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/order_and_vdp_flowstar_report.md;pyproject.toml
origin/codex/flowstar-kernel-alignment,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/flowstar-kernel-alignment,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_source_rescue_notes.md
origin/codex/flowstar-normalized-insertion,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/flowstar-normalized-insertion,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/flowstar-normalized-insertion,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/flowstar-normalized-insertion,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/flowstar-normalized-insertion,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/flowstar-normalized-insertion,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/flowstar-normalized-insertion,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/flowstar-normalized-insertion,raw remainder compatibility,present,experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_partition_audit.py;experiments/flowstar_step_trace_compare.py;outputs/flowstar_internal_intermediate_ranges_audit/internal_intermediate_ranges_ledger.csv;outputs/flowstar_internal_intermediate_ranges_audit/internal_intermediate_ranges_report.md;outputs/flowstar_raw_ctrunc_residual_audit/raw_ctrunc_residual_ledger.csv
origin/codex/flowstar-normalized-insertion,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_source_rescue_notes.md
origin/codex/flowstar-normalized-insertion,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/flowstar-normalized-insertion,step-trace probe,present,.gitignore;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py;experiments/flowstar_raw_ctrunc_residual_audit.py
origin/codex/flowstar-normalized-insertion,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/flowstar_vdp_width_trajectory_audit.py;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md
origin/codex/flowstar-normalized-insertion,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/flowstar-normalized-insertion,matched-basis study,absent,
origin/codex/flowstar-normalized-insertion,common-contract study,absent,
origin/codex/flowstar-normalized-insertion,three-tool deep study,absent,
origin/codex/flowstar-normalized-insertion,runtime/Pareto,absent,
origin/codex/flowstar-normalized-insertion,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/flowstar_style_rescue_vanderpol.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_normal_eval_h10/normal_eval_report.md
origin/codex/flowstar-normalized-insertion,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/flowstar-normalized-insertion,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/codex/flowstar-raw-remainder-compat,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/flowstar-raw-remainder-compat,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/flowstar-raw-remainder-compat,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/flowstar-raw-remainder-compat,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/flowstar-raw-remainder-compat,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/flowstar-raw-remainder-compat,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/flowstar-raw-remainder-compat,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/flowstar-raw-remainder-compat,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py;experiments/flowstar_raw_remainder_compat_h10_right_map_centering.py;experiments/flowstar_raw_remainder_compat_h10_right_map_centering_handoff.py
origin/codex/flowstar-raw-remainder-compat,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/flowstar-raw-remainder-compat,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/flowstar-raw-remainder-compat,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/flowstar-raw-remainder-compat,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/flowstar_vdp_width_trajectory_audit.py;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md
origin/codex/flowstar-raw-remainder-compat,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/flowstar-raw-remainder-compat,matched-basis study,absent,
origin/codex/flowstar-raw-remainder-compat,common-contract study,absent,
origin/codex/flowstar-raw-remainder-compat,three-tool deep study,absent,
origin/codex/flowstar-raw-remainder-compat,runtime/Pareto,absent,
origin/codex/flowstar-raw-remainder-compat,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/flowstar_style_rescue_vanderpol.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_normal_eval_h10/normal_eval_report.md
origin/codex/flowstar-raw-remainder-compat,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/flowstar-raw-remainder-compat,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/codex/repository-consolidation-v1,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/repository-consolidation-v1,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/repository-consolidation-v1,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/repository-consolidation-v1,one-step propagation,present,audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py;experiments/first_order_followup/run_torch_followup.py;experiments/first_order_three_way/run_torch.py;experiments/flowstar_benchmark_failure_diagnostics.py;experiments/flowstar_benchmark_parity.py
origin/codex/repository-consolidation-v1,range_only,present,README.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv;audits/repository_consolidation/20260730T083258Z/05_core_audit/CORE_MATH_AUDIT.md;benchmarks/canonical.yaml
origin/codex/repository-consolidation-v1,dependency_preserving,present,README.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv;audits/repository_consolidation/20260730T083258Z/05_core_audit/CORE_MATH_AUDIT.md;benchmarks/canonical.yaml
origin/codex/repository-consolidation-v1,Flowstar compatibility,present,README.md;analysis/independent_audit.py;audits/repository_consolidation/20260730T083258Z/00_start_state/00_start_state.md;audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt;audits/repository_consolidation/20260730T083258Z/00_start_state/git_refs.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/BRANCH_AUDIT.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/CANONICAL_BASE_DECISION.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/REPOSITORY_MAP.md
origin/codex/repository-consolidation-v1,raw remainder compatibility,present,audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/commit_patch_ids.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_symbols.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/entrypoint_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv
origin/codex/repository-consolidation-v1,symbolic remainder queue,present,audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/commit_patch_ids.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_files.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv
origin/codex/repository-consolidation-v1,normalized insertion,present,audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_files.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_symbols.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/entrypoint_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv
origin/codex/repository-consolidation-v1,step-trace probe,present,audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_files.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_symbols.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/entrypoint_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv;audits/repository_consolidation/20260730T083258Z/07_failed_formal/20260730T124958Z/INDEPENDENT_AUDIT.json
origin/codex/repository-consolidation-v1,order-2 diagnostics,present,artifacts/runs/20260730T153654Z/CONFIG_MANIFEST.json;artifacts/runs/20260730T153654Z/ELIGIBILITY.csv;artifacts/runs/20260730T153654Z/PRIMARY_PARETO.csv;artifacts/runs/20260730T153654Z/RAW_OBSERVATIONS.csv;artifacts/runs/20260730T153654Z/SUMMARY.csv;artifacts/runs/20260730T153654Z/native_pareto_summary.csv;artifacts/runs/20260730T153654Z/pareto_repetitions_torch.csv;artifacts/runs/20260730T153654Z/runtime_summary.csv
origin/codex/repository-consolidation-v1,official/generated parity,present,audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py
origin/codex/repository-consolidation-v1,matched-basis study,present,audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt;audits/repository_consolidation/20260730T083258Z/00_start_state/git_ls_remote.txt;audits/repository_consolidation/20260730T083258Z/00_start_state/git_refs.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/BRANCH_AUDIT.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/CANONICAL_BASE_DECISION.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv
origin/codex/repository-consolidation-v1,common-contract study,present,audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt;audits/repository_consolidation/20260730T083258Z/00_start_state/git_ls_remote.txt;audits/repository_consolidation/20260730T083258Z/00_start_state/git_refs.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/BRANCH_AUDIT.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/CANONICAL_BASE_DECISION.md;audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt;audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv
origin/codex/repository-consolidation-v1,three-tool deep study,present,README.md;artifacts/runs/20260730T153654Z/COMPLETE_TEST.log;artifacts/runs/20260730T153654Z/PROVENANCE.json;artifacts/runs/20260730T153654Z/RUN_MANIFEST.json;artifacts/runs/20260730T153654Z/logs/collect.log;artifacts/runs/20260730T153654Z/logs/diffreach.log;artifacts/runs/20260730T153654Z/logs/flowstar.log;artifacts/runs/20260730T153654Z/logs/torch.log
origin/codex/repository-consolidation-v1,runtime/Pareto,present,analysis/independent_audit.py;artifacts/runs/20260730T153654Z/ELIGIBILITY.csv;artifacts/runs/20260730T153654Z/INDEPENDENT_AUDIT.json;artifacts/runs/20260730T153654Z/PRIMARY_PARETO.csv;artifacts/runs/20260730T153654Z/PROVENANCE.json;artifacts/runs/20260730T153654Z/RUN_MANIFEST.json;artifacts/runs/20260730T153654Z/SHA256SUMS;artifacts/runs/20260730T153654Z/final_acceptance.json
origin/codex/repository-consolidation-v1,tests,present,.gitignore;README.md;artifacts/runs/20260730T153654Z/COMPLETE_TEST.log;artifacts/runs/20260730T153654Z/ENVIRONMENT.json;artifacts/runs/20260730T153654Z/PROVENANCE.json;artifacts/runs/20260730T153654Z/RUN_MANIFEST.json;audits/repository_consolidation/20260730T083258Z/00_start_state/baseline_tests.log;audits/repository_consolidation/20260730T083258Z/00_start_state/baseline_tests_unsandboxed.log
origin/codex/repository-consolidation-v1,docs,present,.gitignore;README.md;artifacts/runs/20260730T153654Z/ENVIRONMENT.json;artifacts/runs/20260730T153654Z/REPORT.md;audits/repository_consolidation/20260730T083258Z/00_start_state/00_start_state.md;audits/repository_consolidation/20260730T083258Z/00_start_state/baseline_tests.log;audits/repository_consolidation/20260730T083258Z/00_start_state/environment.json;audits/repository_consolidation/20260730T083258Z/00_start_state/environment_raw.txt
origin/codex/repository-consolidation-v1,artifacts,present,.gitignore;README.md;analysis/independent_audit.py;artifacts/runs/.gitkeep;artifacts/runs/20260730T153654Z/COMPLETE_TEST.log;artifacts/runs/20260730T153654Z/CONFIG_MANIFEST.json;artifacts/runs/20260730T153654Z/ELIGIBILITY.csv;artifacts/runs/20260730T153654Z/ENVIRONMENT.json
origin/codex/three-way-common-contract-comparison,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/three-way-common-contract-comparison,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/three-way-common-contract-comparison,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/three-way-common-contract-comparison,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/three-way-common-contract-comparison,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/three-way-common-contract-comparison,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/three-way-common-contract-comparison,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/three-way-common-contract-comparison,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
origin/codex/three-way-common-contract-comparison,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/three-way-common-contract-comparison,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/three-way-common-contract-comparison,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/three-way-common-contract-comparison,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_followup/FLOWSTAR_EXTRACTION_AUDIT.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/flowstar_summary.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv
origin/codex/three-way-common-contract-comparison,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/three-way-common-contract-comparison,matched-basis study,present,experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/environment.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv;experiments/first_order_followup/results/20260724T043709Z/torch_summary.json;experiments/first_order_followup/run_torch_followup.py
origin/codex/three-way-common-contract-comparison,common-contract study,present,experiments/three_way_common_contract/README.md;experiments/three_way_common_contract/benchmark_spec.yaml;experiments/three_way_common_contract/common.py;experiments/three_way_common_contract/generate_report.py;experiments/three_way_common_contract/launch_background.sh;experiments/three_way_common_contract/results/20260724T132534Z/benchmark_spec.yaml;experiments/three_way_common_contract/results/20260724T132534Z/logs/report.log;experiments/three_way_common_contract/results/20260724T132534Z/three_way_common_contract_report.md
origin/codex/three-way-common-contract-comparison,three-tool deep study,absent,
origin/codex/three-way-common-contract-comparison,runtime/Pareto,absent,
origin/codex/three-way-common-contract-comparison,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_followup/results/20260724T043709Z/VALIDATION.md;experiments/first_order_followup/run_all.sh;experiments/first_order_followup/run_smoke.sh;experiments/first_order_followup/tests/test_diffreach_parity.py
origin/codex/three-way-common-contract-comparison,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/three-way-common-contract-comparison,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
