step,time,flowstar_status,torch_status,flowstar_center_x,flowstar_center_y,flowstar_scale_x,flowstar_scale_y,flowstar_polynomial_range_x_lo,flowstar_polynomial_range_x_hi,flowstar_polynomial_range_y_lo,flowstar_polynomial_range_y_hi,flowstar_picard_remainder_x_lo,flowstar_picard_remainder_x_hi,flowstar_picard_remainder_y_lo,flowstar_picard_remainder_y_hi,flowstar_symbolic_propagated_width_x,flowstar_symbolic_propagated_width_y,flowstar_queue_size,torch_prestate_center,torch_prestate_scale,torch_new_center,torch_new_scale,torch_polynomial_range_width_x,torch_polynomial_range_width_y,torch_ordinary_remainder,torch_parameterization_remainder_width_x,torch_parameterization_remainder_width_y,torch_pre_renormalization_range_width_x,torch_pre_renormalization_range_width_y,torch_validator_margin_x,torch_validator_margin_y,flowstar_endpoint_x_lo,flowstar_endpoint_x_hi,flowstar_endpoint_x_width,flowstar_endpoint_y_lo,flowstar_endpoint_y_hi,flowstar_endpoint_y_width,flowstar_segment_tube_x_lo,flowstar_segment_tube_x_hi,flowstar_segment_tube_x_width,flowstar_segment_tube_y_lo,flowstar_segment_tube_y_hi,flowstar_segment_tube_y_width,torch_endpoint_x_lo,torch_endpoint_x_hi,torch_endpoint_x_width,torch_endpoint_y_lo,torch_endpoint_y_hi,torch_endpoint_y_width,torch_segment_tube_x_lo,torch_segment_tube_x_hi,torch_segment_tube_x_width,torch_segment_tube_y_lo,torch_segment_tube_y_hi,torch_segment_tube_y_width
588,5.88,accepted,accepted,-0.51241134034369662,1.6323692406654671,0.059934606789856966,0.063197262180473709,-0.57298281485686187,-0.43543026379324068,1.5681830056834765,1.7137765869191883,-1.924386244548351e-09,1.4623061279522751e-09,-1.924075707036706e-07,1.4619957027991043e-07,0.0068052556982673706,0.0075178853819501488,88,"[-0.5124113403436961, 1.6323692406654675]","[0.24160742461621784, 0.31009900433202636]","[-0.496001445120068, 1.6496491851414576]","[0.2447371191972519, 0.3158290418021359]",0.09495284991936852,0.10018669387047478,"[[-1.0000030000000013e-06, -1.6014281109447653e-05], [1.0000030000000013e-06, 1.649727133684065e-05]]",0.3729764927834282,0.5088989017392654,0.4679293427027968,0.6090855956097404,9.8999997e-05,8.350272866315935e-05,-0.55657245510419406,-0.45725310442818895,0.09931935067600511,1.5855633095204067,1.6908680687695219,0.1053047592491152,-0.5729823503525302,-0.45725310440348077,0.11572924594904943,1.5682833416571114,1.6908680921568271,0.12258475049971573,-0.7407390514752296,-0.25126860317305866,0.4894704483021709,1.3337253957249469,1.9646189935958718,0.6308935978709249,-0.757149194312384,-0.2512683555595327,0.5058808387528513,1.3163318512625841,1.9647325935822444,0.6484007423196603
589,5.89,accepted,accepted,-0.49600144512006855,1.6496491851414572,0.060568937783354378,0.064066277059498675,-0.557215946637722,-0.41820337048314643,1.5845923799024582,1.7321613303758754,-1.965318033830322e-09,1.4957625965414605e-09,-1.9650073660909177e-07,1.4954520510506118e-07,0.0068811639575862811,0.0076345335495084741,89,"[-0.496001445120068, 1.6496491851414576]","[0.2447371191972519, 0.3158290418021359]","[-0.47941756940596064, 1.6671652719938028]","[0.24792439763801424, 0.32162295594554735]",0.09596138198282772,0.10151694206217031,"[[-1.0000030000000013e-06, -1.6345027273025862e-05], [1.0000030000000013e-06, 1.6700796136478875e-05]]",0.37811521119565067,0.5188410979007457,0.47407659317847844,0.6203580399629162,9.8999997e-05,8.329920386352113e-05,-0.54063160840352809,-0.44025648440386883,0.10037512399965925,1.602208532918292,1.7089344004973737,0.10672586757908165,-0.55721548428274947,-0.44025648423875469,0.11695900004399479,1.5846923654334761,1.7089344811298446,0.12424211569636845,-0.7273424655059031,-0.23149761369663838,0.49584485180926474,1.3454452656631293,1.9878954589412947,0.6424501932781654,-0.7439266054493658,-0.23149734946728315,0.5124292559820827,1.3278085897726446,1.988016047979434,0.6602074582067894
590,5.9,accepted,accepted,-0.4794175694059612,1.6671652719938024,0.061212012592125553,0.064933282029742773,-0.54128381530906833,-0.40079142079772906,1.6012411578472503,1.7507783088173248,-2.0053984226020675e-09,1.5288772787079826e-09,-2.0050881002611732e-07,1.5285670883089591e-07,0.0069582465782750376,0.0077517671057032037,90,"[-0.47941756940596064, 1.6671652719938028]","[0.24792439763801424, 0.32162295594554735]","[-0.4626573543648836, 1.6849169231189203]","[0.2511698771086878, 0.32747668328266616]",0.09698318142071059,0.10283974604315768,"[[-1.0000030000000013e-06, -1.668314169602615e-05], [1.0000030000000013e-06, 1.6904805656858975e-05]]",0.3833539101277152,0.5289102509800049,0.48033709154842585,0.6317499970231626,9.8999997e-05,8.309519434314103e-05,-0.52452314055144711,-0.42307801414942381,0.1014451264020233,1.6190924356734377,1.7272331565996859,0.10814072092624816,-0.5412833559091631,-0.42307801383278476,0.11820534207637834,1.6013406421646352,1.7272332989833707,0.12589265681873552,-0.7138277415066131,-0.21149209096444277,0.5023356505421703,1.357340824583508,2.0114658523996893,0.6541250278161814,-0.7305882384322632,-0.2114918090798698,0.5190964293523934,1.339461162177376,2.0115938636807056,0.6721327015033296
591,5.91,accepted,accepted,-0.46265735436488414,1.6849169231189198,0.061863812983546991,0.065796897997103324,-0.52518402949998377,-0.38319209609134153,1.6181302423295525,1.7696250834506528,-2.0443074707921562e-09,1.5614329997340715e-09,-2.0439979886862007e-07,1.5611236589374016e-07,0.0070365087257004437,0.0078694614932594623,91,"[-0.4626573543648836, 1.6849169231189203]","[0.2511698771086878, 0.32747668328266616]","[-0.4457184488065209, 1.7029031827000671]","[0.25447413170604255, 0.3333856745380786]",0.09801816168693347,0.10415265637029546,"[[-1.0000030000000013e-06, -1.7025013940697857e-05], [1.0000030000000013e-06, 1.7105863875545564e-05]]",0.38869382537671565,0.5391001500363459,0.4867119870636492,0.6432528064066415,9.8999997e-05,8.289413612445444e-05,-0.5082446678403254,-0.40571537304617961,0.1025292947941458,1.6362155330537453,1.7457623593867377,0.1095468263329924,-0.52518357387856318,-0.40571537256630447,0.11946820131225871,1.6182290645932746,1.745762568266062,0.12753350367278737,-0.7001931023876499,-0.19124910998472028,0.5089439924029295,1.3694156645232045,2.035324609627394,0.6659089451041895,-0.7171323085759792,-0.1912488093547538,0.5258834992212253,1.3512935171644618,2.035460497404991,0.6841669802405292
592,5.92,accepted,accepted,-0.44571844880652151,1.7029031827000667,0.062524307164383161,0.066655639984233572,-0.50891419083935907,-0.3654031039310181,1.6352602697387972,1.788698697641133,-2.0852427083169538e-09,1.5967414882608054e-09,-2.0849345801664571e-07,1.5964335103180884e-07,0.0071159547997214053,0.0079874807663037738,92,"[-0.4457184488065209, 1.7029031827000671]","[0.25447413170604255, 0.3333856745380786]","[-0.4285985131068219, 1.721122688373144]","[0.2578376874360667, 0.33934486469340863]",0.09906621085273186,0.10545304462760989,"[[-1.0000030000000013e-06, -1.7369313377157438e-05], [1.0000030000000013e-06, 1.7302901823394944e-05]]",0.39413612649719226,0.5494037671248531,0.4932023373499242,0.654856811752463,9.8999997e-05,8.263068662284257e-05,-0.49179380349243651,-0.38816626200821663,0.10362754148421988,1.6535780444595745,1.7645195497914326,0.11094150533185809,-0.50891373984756427,-0.38816626135278814,0.12074747849477613,1.6353582584233726,1.7645198301545575,0.12916157173118492,-0.686436734534631,-0.17076580543121045,0.5156709291034206,1.3816734867223037,2.059465242472502,0.6777917557501982,-0.7035569907519679,-0.17076548491357274,0.5327915058383952,1.3633097409990076,2.059609482522722,0.6962997415237142
593,5.93,accepted,accepted,-0.42859851310682251,1.7211226883731436,0.063193448450009279,0.067507912275904525,-0.49247189649611917,-0.34742218369205274,1.6526315861753269,1.807995641650405,-2.1616871792050328e-09,1.6684123409703593e-09,-2.16138094102625e-07,1.6681062612731823e-07,0.007196587563263559,0.0081056767467118963,93,"[-0.4285985131068219, 1.721122688373144]","[0.2578376874360667, 0.33934486469340863]","[-0.41129522342375524, 1.7395736409235079]","[0.2612610168915182, 0.345348639366109]",0.1001271897741025,0.10673809484973591,"[[-1.0000030000000013e-06, -1.7714508489438063e-05], [1.0000030000000013e-06, 1.7494749213966036e-05]]",0.3996819083532826,0.559813200618588,0.4998090981273851,0.666551295468324,9.8999997e-05,8.228549151056194e-05,-0.47516816054139949,-0.37042840866422566,0.10473975187717383,1.6711798654426357,1.7835017566719462,0.11232189122931047,-0.4924714510683833,-0.37042840782030845,0.12204304324807486,1.6527285558088722,1.7835021137553462,0.13077355794647394,-0.6725567867017891,-0.15003938118103652,0.5225174055207525,1.394118104947444,2.0838802751396046,0.6897621701921606,-0.6898604179857424,-0.15003903958015002,0.5398213784055923,1.375514062383698,2.0840333651529876,0.7085193027692895
594,5.94,accepted,accepted,-0.41129522342375585,1.7395736409235074,0.063871174370442277,0.068352005760424259,-0.47585474247410547,-0.32924711200507611,1.670244219874033,1.8275118181202767,-2.237509434452797e-09,1.7404539528133909e-09,-2.2372056329000701e-07,1.7401503172229058e-07,0.0072784082620457758,0.0082238894698613025,94,"[-0.41129522342375524, 1.7395736409235079]","[0.2612610168915182, 0.345348639366109]","[-0.39380627622355074, 1.7582537724877798]","[0.2647445335878623, 0.35139079998822687]",0.10120093017303387,0.10800479486303531,"[[-1.0000030000000013e-06, -1.8058828207878596e-05], [1.0000030000000013e-06, 1.768010918194384e-05]]",0.40533218209397254,0.5703196162726044,0.5065331122670066,0.6783244111356399,9.8999997e-05,8.194117179212142e-05,-0.45836535536850292,-0.35249957255602216,0.10586578281248077,1.6890205486774992,1.8027054542219181,0.1136849055444189,-0.47585430361467651,-0.35249957151005307,0.12335473210462344,1.6703399778211205,1.802705893514025,0.13236591569290446,-0.6585513688741345,-0.1290671205046095,0.529484248369525,1.4067534485209743,2.1085611776801505,0.7018077291591762,-0.6760406800084059,-0.1290667565705427,0.5469739234378632,1.3879108570640624,2.1087236375727922,0.7208127805087299
595,5.95,accepted,accepted,-0.39380627622355135,1.7582537724877794,0.064557405248686958,0.06918608543731862,-0.45906032659108698,-0.31087570915501966,1.6880978620350542,1.8472424961413807,-2.3122246029965601e-09,1.812535615476783e-09,-2.3119237991695204e-07,1.8122349841204742e-07,0.0073614164161596414,0.0083419522423505126,95,"[-0.39380627622355074, 1.7582537724877798]","[0.2647445335878623, 0.35139079998822687]","[-0.3761293931324843, 1.777160313240499]","[0.2682885859460168, 0.35746476656073517]",0.10228723263191775,0.10925006262081562,"[[-1.0000030000000013e-06, -1.8571407173048403e-05], [1.0000030000000013e-06, 1.8028718057886728e-05]]",0.4110878655294659,0.580913528500033,0.5133750981613838,0.6901635911208488,9.8999997e-05,8.14285928269516e-05,-0.44138301096209603,-0.33437755090718468,0.10700546005491135,1.7070992727885357,1.8221265285378301,0.1150272557492944,-0.45905989531538133,-0.33437754964496574,0.12468234567041558,1.6881922047920679,1.8221270557815792,0.1339348509895113,-0.644418551101967,-0.1078463969341662,0.5365721541678008,1.4195833937761828,2.1334984680501985,0.7139150742740157,-0.6620958217654477,-0.10784600936175218,0.5542498124036955,1.4005044808946,2.1336708401790645,0.7331663592844646
596,5.96,accepted,accepted,-0.37612939313248489,1.7771603132404985,0.065252043224126338,0.070008188304159544,-0.44208625233275928,-0.29230584527140668,1.7061918356381827,1.8671822742946997,-2.3852879939832354e-09,1.8842821065063532e-09,-2.3849907616356408e-07,1.8839850519785075e-07,0.0074456098872056533,0.0084596770097330343,96,"[-0.3761293931324843, 1.777160313240499]","[0.2682885859460168, 0.35746476656073517]","[-0.35826232612943165, 1.7962899565523271]","[0.27189345263269205, 0.36356525309237975]",0.10338586450100849,0.1104747495645764,"[[-1.0000030000000013e-06, -1.9125355252548157e-05], [1.0000030000000013e-06, 1.8414429296539866e-05]]",0.41694977633089747,0.5915841500394617,0.5203356408319061,0.7020588996040383,9.8999997e-05,8.087464474745185e-05,-0.42421876119953805,-0.31606018462048785,0.1081585765790502,1.7254148132685627,1.8417602390683363,0.11634542579977358,-0.44208582969589627,-0.3160601831271822,0.12602564656871407,1.7062845487626388,1.8417608602624322,0.13547631149979344,-0.6301563647120005,-0.08637468343712197,0.5437816812748786,1.432611991676007,2.1586814149792546,0.7260694233032476,-0.6480238442868954,-0.08637427086527992,0.5616495734216155,1.4132994990597396,2.1588642642836944,0.7455647652239548
597,5.97,accepted,accepted,-0.35826232612943226,1.7962899565523267,0.065954970869128077,0.07081621766984364,-0.42493013260498436,-0.27353544731724688,1.7245250663049261,1.8873250385852725,-2.4560906956366696e-09,1.9552703122165536e-09,-2.4557976191108239e-07,1.9549774175070495e-07,0.0075309844127288035,0.0085768607400440958,97,"[-0.35826232612943165, 1.7962899565523271]","[0.27189345263269205, 0.36356525309237975]","[-0.3402028630945072, 1.8156388226145006]","[0.2755593345905857, 0.36968291172665224]",0.10449655771934618,0.111672809360261,"[[-1.0000030000000013e-06, -1.9683633362965567e-05], [1.0000030000000013e-06, 1.8800185174923114e-05]]",0.4229186187179477,0.6023195127480491,0.5274151764372941,0.7139923221083101,9.8999997e-05,8.031636663703443e-05,-0.4068702549398478,-0.29754536481782867,0.10932489012201912,1.7439655118734032,1.861601178548947,0.11763566667554382,-0.42492971971464061,-0.29754536307796026,0.12738435663668035,1.7246159244125239,1.8616018999476533,0.13698597553512948,-0.6157628200393606,-0.06464954578067397,0.5511132742586866,1.4458413512965755,2.184100081036215,0.7382587297396395,-0.6338227220629924,-0.06464910679196675,0.5691736152710256,1.4262985709302802,2.184293995340339,0.7579954244100586
598,5.98,accepted,accepted,-0.34020286309450781,1.8156388226145002,0.066666049868068747,0.071607937475819852,-0.4075895939047961,-0.25456250638665612,1.7430960515824296,1.907663918891541,-2.5239551533067233e-09,2.0250258283768634e-09,-2.5236668251780703e-07,2.0247376845136339e-07,0.0076175337517333424,0.0086932846424337962,98,"[-0.3402028630945072, 1.8156388226145006]","[0.2755593345905857, 0.36968291172665224]","[-0.32194883372911565, 1.8352024205334128]","[0.27928634758299764, 0.37580808155661677]",0.10561900655018062,0.11283880708820544,"[[-1.0000030000000013e-06, -2.024514973385021e-05], [1.0000030000000013e-06, 1.9183824392138433e-05]]",0.4289949712735824,0.6131064570306931,0.5346139778237632,0.7259452641188987,9.8999997e-05,7.97548502661498e-05,-0.3893351605528394,-0.27883103941878806,0.11050412113405134,1.7627492417780706,1.8816432341343292,0.11889399235625864,-0.40758919192077375,-0.2788310374162451,0.12875815450452865,1.7431848157479251,1.8816440622455626,0.13845924649763752,-0.6012358505313252,-0.04266871026721999,0.5585671402641053,1.459277073009288,2.2097398134239206,0.7504627404146325,-0.6194903467762459,-0.04266824338769107,0.5768221033885549,1.439507885775542,2.209945402738756,0.770437516963214
599,5.99,accepted,accepted,-0.32194883372911626,1.8352024205334123,0.067385119626830386,0.072380966662255672,-0.39006228079394667,-0.23538508545799089,1.7619028286121681,1.9281912439860938,-2.5881307740911172e-09,2.0930195792086509e-09,-2.5878477925079483e-07,2.0927367826004964e-07,0.0077052493480988535,0.0088087133734453815,99,"[-0.32194883372911565, 1.8352024205334128]","[0.27928634758299764, 0.37580808155661677]","[-0.3034981158626522, 1.8549756089097396]","[0.2830745146680957, 0.3819311101686385]",0.10675286523264042,0.1139686398866605,"[[-1.0000030000000013e-06, -2.0803681769187072e-05], [1.0000030000000013e-06, 1.9562926102949228e-05]]",0.4351792747117514,0.6239305611976866,0.541932139944392,0.7378992010843471,9.8999997e-05,7.919631823081294e-05,-0.37161117077888361,-0.25991522060370059,0.11169595017518302,1.7817633723296225,1.9018795459061864,0.1201161735765639,-0.39006189092730353,-0.25991521832174413,0.1301466726055594,1.7619892423717955,1.9018804874876865,0.1398912451158909,-0.5865733492853573,-0.020430039808663265,0.566143309476694,1.4729244592538346,2.235584960637621,0.7626605013837862,-0.6050245634524927,-0.02042954350799154,0.5845950199445011,1.4529333746483313,2.235802856866799,0.7828694822184676
600,6.0,accepted,accepted,-0.3034981158626528,1.8549756089097391,0.068111995826132268,0.073132773622723496,-0.37234586070405351,-0.21600132760370469,1.780942940148655,1.9488984952033819,-2.6477896297207387e-09,2.1586645053348801e-09,-2.6475125954265838e-07,2.1583876548021344e-07,0.007794120207292466,0.0089228942337555676,100,"[-0.3034981158626522, 1.8549756089097396]","[0.2830745146680957, 0.3819311101686385]","[-0.2848486421608838, 1.874952554928449]","[0.2869237582448235, 0.3880415325435633]",0.10789774555218833,0.11505795772233934,"[[-1.0000030000000013e-06, -2.1355024750384015e-05], [1.0000030000000013e-06, 1.993472583604686e-05]]",0.4414718189388646,0.634776078200273,0.5493695644910531,0.7498340359226124,9.8999997e-05,7.864497524961598e-05,-0.35369600793524708,-0.24079599246530931,0.11290001546993778,1.8010047531836257,1.9223024430134199,0.12129768982979416,-0.3723454842157381,-0.24079598988658665,0.13154949432915145,1.7810267451115975,1.922303505066739,0.14127675995514144,-0.5717731714665899,0.0020684550755221028,0.573841626542112,1.486788140905785,2.261619157329691,0.7748310164239061,-0.5904231724763388,0.0020689823835024256,0.5924921548598412,1.4665803383571725,2.2618500138595965,0.795269675502424
601,6.01,accepted,accepted,-0.2848486421608844,1.8749525549284485,0.068846985977686584,0.073861822205859337,-0.35443855772754668,-0.19640893603913703,1.8002122341261266,1.9697774222795137,-2.7020966580144808e-09,2.2213758468943772e-09,-2.7018261701945483e-07,2.2211055395334756e-07,0,0,1,"[-0.2848486421608838, 1.874952554928449]","[0.2869237582448235, 0.3880415325435633]","[-0.26599840725071683, 1.895126691999523]","[0.29083389173848606, 0.3941280311429831]",0.10905321433329292,0.11610215565306702,"[[-1.0000030000000013e-06, -2.1894413187323092e-05], [1.0000030000000013e-06, 2.029613117048023e-05]]",0.447872729469261,0.6456258658008215,0.5569259438025541,0.7617280214538887,9.8999997e-05,7.810558681267691e-05,-0.33558795812308168,-0.22147096803098998,0.1141169900920917,1.820468488563513,1.9429056999885741,0.12243721142506114,-0.35443819592668413,-0.2214709651375544,0.13296723078912973,1.800293161730391,1.9429068897506221,0.1426137280202311,-0.5568331252259688,0.02482859292829574,0.5816617181542646,1.5008728675971794,2.287824452161971,0.7869515845647916,-0.5756839200925025,0.024829152884662052,0.6005130729771645,1.480454239576849,2.2880689431112295,0.8076147035343806
602,6.0200000000000005,accepted,accepted,-0.26599840725071744,1.8951266919995227,0.069588831257644382,0.074576412302860745,-0.33633719037392551,-0.17660715101991539,1.81969590187071,1.9908289244132937,-2.7504795258283602e-09,2.2807814328318425e-09,-2.7502161779925507e-07,2.2805182599030509e-07,0.0079763501649302553,0.0091498481223789407,2,"[-0.26599840725071683, 1.895126691999523]","[0.29083389173848606, 0.3941280311429831]","[-0.24694547527558167, 1.9154906760043362]","[0.29480461088968213, 0.4002802654557384]",0.11021879085873966,0.11709636656603757,"[[-1.0000030000000013e-06, -2.2416444641422023e-05], [1.0000030000000013e-06, 2.0645885659687075e-05]]",0.4543819531431644,0.6566650573902425,0.5646007440019042,0.7737614239562801,9.8999997e-05,7.758355535857798e-05,-0.31728390877339357,-0.2019393450746941,0.11534456369869947,1.8401391128689155,1.963688831477008,0.1235497186080925,-0.33633684397519176,-0.201939341848031,0.13439750212716076,1.8197738039322477,1.9636901564088627,0.14391635247661494,-0.5417509705437304,0.04785200508935148,0.589602975633082,1.5150512025192466,2.314313528096619,0.7992623255773725,-0.5608044968182078,0.047852599388693115,0.6086570962069009,1.4945607005672743,2.3144400460437797,0.8198793454765054
603,6.03,accepted,accepted,-0.2469454752755823,1.9154906760043358,0.070338089779440394,0.075293008904366313,-0.31804092521360594,-0.15659301179642857,1.8392941996094154,2.0121372311581194,-2.7983572593206366e-09,2.3424329313966537e-09,-2.7981016238025868e-07,2.3421774628876448e-07,0.0080686284235169155,0.0092586195031714013,3,"[-0.24694547527558167, 1.9154906760043362]","[0.29480461088968213, 0.4002802654557384]","[-0.2276879878950336, 1.9360363402194916]","[0.2988365088975368, 0.40667481353604995]",0.11139394422110392,0.11803545450585616,"[[-1.0000030000000013e-06, -2.292216862540612e-05], [1.0000030000000013e-06, 2.120170786239632e-05]]",0.46100129166552867,0.6682531662094139,0.5723952358866328,0.7862886207152702,9.8999997e-05,7.707783137459389e-05,-0.29878273774955622,-0.18219843046723996,0.11658430728231625,1.859989222983691,1.9846651087658471,0.12467588578215616,-0.31804022870904369,-0.18219842688830049,0.1358418018207432,1.8394420909958549,1.9846665765385278,0.14522448554267298,-0.526525442371289,0.07114114283960862,0.5976665852108975,1.5291129588190047,2.341280388317906,0.8121674294989014,-0.5457851508025144,0.07114336389028597,0.6169285146928004,1.5084842773061087,2.3413634056156485,0.8328791283095398
604,6.04,accepted,accepted,-0.22768798789503425,1.9360363402194911,0.07109437137741649,0.075992929737267914,-0.29954702834255265,-0.13636562156987903,1.8590773600151254,2.0336149065071023,-2.8398923343089038e-09,2.4009285986801021e-09,-2.8396449825456931e-07,2.4006814036093655e-07,0.0081619902287961635,0.0093759813915662779,4,"[-0.2276879878950336, 1.9360363402194916]","[0.2988365088975368, 0.40667481353604995]","[-0.2082241727413595, 1.956754649008633]","[0.3029319502645017, 0.4133200947270164]",0.1125780906131173,0.11891400871803659,"[[-1.0000030000000013e-06, -2.3418007645689744e-05], [1.0000030000000013e-06, 2.176292559435309e-05]]",0.46773615476217256,0.6804135164338649,0.58031424537529,0.7993275251519016,9.8999997e-05,7.658199235431026e-05,-0.2800820928333736,-0.16224693525763748,0.11783515757573612,1.880029203255186,2.0058069894811155,0.1257777862259295,-0.29954591193780489,-0.16224693130688034,0.13729898063092455,1.8593092759891605,2.0058086079579991,0.14649933196883858,-0.5111571329301666,0.09470014272970621,0.6058572756598728,1.5430915672866907,2.368673247224544,0.8255816799378535,-0.5306251538530078,0.0947043484988731,0.6253295023518809,1.5222857790336948,2.3687607266883988,0.846474947654704
605,6.05,accepted,accepted,-0.20822417274136013,1.9567546490086325,0.071857169206047483,0.076667323620530012,-0.28085307486340677,-0.11592395540343697,1.8790566342834309,2.0552317111934055,-2.8728443697354143e-09,2.4544137534893315e-09,-2.8726058590138731e-07,2.4541753867067322e-07,0.0082564096708386339,0.0095036186866561782,5,"[-0.2082241727413595, 1.956754649008633]","[0.3029319502645017, 0.4133200947270164]","[-0.18855235234497247, 1.977635650393395]","[0.3070933799419414, 0.4202247754828672]",0.11377059056498723,0.11972633854556719,"[[-1.0000030000000013e-06, -2.3900090010776378e-05], [1.0000030000000013e-06, 2.232765009141635e-05]]",0.4745921797702224,0.6931702693281242,0.5883627703352098,0.8128966078736914,9.8999997e-05,7.609990998922363e-05,-0.26117969007670611,-0.14208367985679682,0.11909601021990929,1.9002600934807554,2.0270947422763088,0.1268346487955534,-0.28085151481565074,-0.14208367551423912,0.13876783930141162,1.8793773148804462,2.0270965194918555,0.1477192046114093,-0.4956468097850224,0.11853312674489176,0.6141799365299142,1.556968206819001,2.3964909213792067,0.8395227145602058,-0.5153249458509254,0.1185394424144072,0.6338643882653325,1.5359949911236075,2.39658313568984,0.8605881445662324
606,6.0600000000000005,accepted,accepted,-0.18855235234497311,1.9776356503933945,0.072626125410102826,0.077311819628869724,-0.26195698586208882,-0.09526684157934992,1.8992264181496217,2.0769723800792721,-2.8958967357326408e-09,2.5019443822185722e-09,-2.89566760162762e-07,2.5017153769086589e-07,0.0083518572383826008,0.0096390891848978661,6,"[-0.18855235234497247, 1.977635650393395]","[0.3070933799419414, 0.4202247754828672]","[-0.1686709535391542, 1.998668427637324]","[0.3113233255804358, 0.4273977681448952]",0.11497074613817597,0.12046646932846514,"[[-1.0000030000000013e-06, -2.4364093818320733e-05], [1.0000030000000013e-06, 2.2893753043266974e-05]]",0.4815752395828252,0.7065484267309344,0.5965459857210014,0.8270148960593997,9.8999997e-05,7.563590618167927e-05,-0.24207355389516619,-0.12170737359617917,0.12036618029898702,1.920675518824291,2.0485141076366835,0.12783858881239252,-0.26195495745570685,-0.12170736884145708,0.14024758861424977,1.8996407974459204,2.0485160517711245,0.1488752543252041,-0.47999542749573915,0.14264419523803257,0.6226396227337717,1.5707228438581176,2.4247315063815176,0.8540086625234,-0.4998853830125206,0.14265275194899574,0.6425381349615163,1.5495928295492232,2.4248287434464846,0.8752359138972614
607,6.07,accepted,accepted,-0.16867095353915484,1.9986684276373237,0.073400846653119731,0.077923152409382135,-0.24285676235632364,-0.074393246945799241,1.9195790261401555,2.0988217507458327,-2.9134418358254831e-09,2.5482984153283949e-09,-2.9132225872536564e-07,2.548079278140301e-07,0.0084482995148427997,0.0097824914634219544,7,"[-0.1686709535391542, 1.998668427637324]","[0.3113233255804358, 0.4273977681448952]","[-0.14857851735324298, 2.019841050001376]","[0.31562439975724743, 0.4348482285837509]",0.11617779808671601,0.12112813946879504,"[[-1.0000030000000013e-06, -2.4805113969046847e-05], [1.0000030000000013e-06, 2.3458763996693852e-05]]",0.48869145059822877,0.7205738309815087,0.6048692486849448,0.8417019704503039,9.8999997e-05,7.519488603095315e-05,-0.22276179852242867,-0.10111685213168604,0.12164494639074262,1.9412669758928514,2.0700509918385657,0.12878401594571431,-0.24285423989589963,-0.10111684694412629,0.14173739295177334,1.92009223417917,2.0700531111881957,0.14996087700902572,-0.46420413973670044,0.16703741926185628,0.6312415589985567,1.5843341862936033,2.453392324403788,0.8690581381101845,-0.48430751099865343,0.167048354337898,0.6513558653365514,1.5630590002944427,2.4534948880388994,0.8904358877444567
608,6.08,accepted,accepted,-0.14857851735324362,2.0198410500013755,0.07418090281923824,0.078509621264429105,-0.22355059900711194,-0.053302183487487741,1.940094077028677,2.1207752789584231,-2.919590066393253e-09,2.5878865210645918e-09,-2.9193811767854899e-07,2.5876777233739498e-07,0.008545699054249456,0.0099339133956051779,8,"[-0.14857851735324298, 2.019841050001376]","[0.31562439975724743, 0.4348482285837509]","[-0.12827370940164823, 2.041140522856493]","[0.31999930216938255, 0.44258557731584197]",0.11739092299883244,0.12170479883630214,"[[-1.0000030000000013e-06, -2.524224737985335e-05], [1.0000030000000013e-06, 2.4044480302917907e-05]]",0.4959471806358994,0.7352732102904092,0.613338103634732,0.8569780091267114,9.8999997e-05,7.475775262014665e-05,-0.2032427416155651,-0.080310983727105503,0.1229317578884596,1.9620133376245354,2.0917018635609721,0.12968852593643665,-0.22354755520845682,-0.080310978085808518,0.1432365771226483,1.9407115618267057,2.0917041665036842,0.1509926046769785,-0.44827431187736744,0.191716832370857,0.6399911442482245,1.5977796133619393,2.482469894443978,0.8846902810820387,-0.46859257700089396,0.19173028954278867,0.6603228665436827,1.576371929893106,2.4825781050576947,0.9062061751645887
609,6.09,accepted,accepted,-0.12827370940164887,2.0411405228564927,0.074965824970729789,0.079072653009505681,-0.20403670717220002,-0.031992906551242921,1.9607570673839585,2.142820364894813,-2.9130381251225261e-09,2.6197795883672615e-09,-2.9128400286805118e-07,2.6195815626396837e-07,0.0086440141563146142,0.010093432023226344,9,"[-0.12827370940164823, 2.041140522856493]","[0.31999930216938255, 0.44258557731584197]","[-0.10775533077407233, 2.0625527373678842]","[0.3244508220281078, 0.4506194534271894]",0.1186092304334617,0.12218960870243144,"[[-1.0000030000000013e-06, -2.5652391766629592e-05], [1.0000030000000013e-06, 2.4630792743029817e-05]]",0.5033490572750178,0.7506740880020929,0.6219582877084796,0.8728636967045245,9.8999997e-05,7.43476082333704e-05,-0.18351473223542974,-0.059288862693445729,0.12422586954198402,1.9828985413184046,2.1134559661900041,0.1305574248715995,-0.20403311697906998,-0.059288856577381338,0.14474426040168864,1.9614838318513124,2.1134584611457052,0.15197462929439287,-0.43220753426539493,0.2166864221233529,0.6488939563887478,1.6110351723853504,2.511959834893055,0.9009246625077048,-0.45274204252382727,0.21670255175420922,0.6694445942780365,1.589508762591857,2.51207403017516,0.9225652675833029
