step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
714,14.26,14.280000000000001,0.02,4110165163923409555/288230376151711744,2057964885723221895/144115188075855872,True,714,0,2.1942890321239275,2.3905915791032712,2.9191511792171787,3.1068677101065205,2.1942890321239337,2.390591579103265,2.919151179217185,3.1068677101065147,2.046605616299304,2.39083670092148,2.901208668548882,3.29659926549824,2.0466056162993214,2.3908367009214624,2.9012086685489002,3.2965992654982217
715,14.280000000000001,14.3,0.02,2057964885723221895/144115188075855872,4121694378969478025/288230376151711744,True,715,0,2.3430314870617512,2.5590903585007703,2.7258234943595276,2.928126423282941,2.343031487061757,2.5590903585007645,2.7258234943595343,2.9281264232829343,2.1838961425987113,2.5596259986780368,2.703343503396538,3.13661978091175,2.1838961425987296,2.5596259986780177,2.7033435033965563,3.1366197809117318
716,14.3,14.32,0.02,4121694378969478025/288230376151711744,1031864746623128065/72057594037927936,True,716,0,2.5016046569756636,2.7357296213026983,2.521587640738246,2.7357888783503537,2.50160465697567,2.735729621302692,2.521587640738252,2.7357888783503475,2.33309607673518,2.736646397884399,2.4938998733230195,2.961748782849863,2.3330960767351976,2.736646397884381,2.4938998733230373,2.9617487828498454
717,14.32,14.34,0.02,1031864746623128065/72057594037927936,4133223594015546495/288230376151711744,True,717,0,2.667297955264381,2.9160158613083813,2.3106924095152173,2.5325177485308545,2.6672979552643863,2.9160158613083755,2.3106924095152226,2.532517748530849,2.492895995985472,2.917433144172002,2.2773475995668857,2.7729405833235354,2.4928959959854895,2.917433144171985,2.277347599566905,2.7729405833235172
718,14.34,14.36,0.02,4133223594015546495/288230376151711744,2069494100769290365/144115188075855872,True,718,0,2.836155749749549,3.0937895245644733,2.0986707016101627,2.322776217366517,2.836155749749555,3.0937895245644675,2.098670701610169,2.3227762173665107,2.6606507578067626,3.0959724000613473,2.059723557742455,2.5726114229122174,2.6606507578067817,3.095972400061328,2.0597235577424735,2.5726114229121997
719,14.36,14.38,0.02,2069494100769290365/144115188075855872,4144752809061614965/288230376151711744,True,719,0,3.0033260601041514,3.2615348702525058,1.8925717486146343,2.1119903207248303,3.003326060104158,3.2615348702524996,1.8925717486146378,2.111990320724824,2.829622314872199,3.267762774814276,1.8469906384374126,2.366032113874389,2.829622314872217,3.267762774814259,1.8469906384374226,2.366032113874371
720,14.38,14.4,0.02,4144752809061614965/288230376151711744,259407338536540575/18014398509481984,True,720,0,3.1629623695823605,3.4119363693189673,1.6992789199930383,1.906804087918138,3.162962369582367,3.411936369318961,1.699278919993041,1.9068040879181352,2.997570439902461,3.422281089978138,1.6466103462646957,2.158740737917675,2.9975704399024794,3.4222810899781204,1.646610346264705,2.1587407379176566
721,14.4,14.42,0.02,259407338536540575/18014398509481984,4156282024107683435/288230376151711744,True,721,0,3.309185839345436,3.538915526992932,1.52464383516239,1.7139440115164186,3.309185839345442,3.538915526992926,1.524643835162393,1.7139440115164157,3.1589874942165643,3.5524785885130723,1.46775827675376,1.954611475589011,3.1589874942165825,3.5524785885130545,1.4677582767537691,1.9546114755890018
722,14.42,14.44,0.02,4156282024107683435/288230376151711744,2081023315815358835/144115188075855872,True,722,0,3.436769907144262,3.6388558434209783,1.372596264971988,1.5391546164044372,3.436769907144268,3.638855843420972,1.372596264971991,1.5391546164044343,3.307156476117128,3.654671727292437,1.3151153604426045,1.7600897092977836,3.3071564761171466,3.6546717272924187,1.3151153604426131,1.7600897092977748
723,14.44,14.46,0.02,2081023315815358835/144115188075855872,4167811239153751905/288230376151711744,True,723,0,3.541784068402475,3.7111292049738154,1.2447067832311494,1.3863905956994487,3.5417840684024813,3.7111292049738087,1.2447067832311525,1.386390595699446,3.4360275608440403,3.7282092076277853,1.1891561697182351,1.582301009997707,3.4360275608440585,3.7282092076277666,1.189156169718244,1.582301009997698
724,14.46,14.48,0.02,4167811239153751905/288230376151711744,1043393961669196535/72057594037927936,True,724,0,3.6227958110456426,3.756979574833996,1.1404622987302788,1.2573670972973234,3.6227958110456484,3.7569795748339905,1.1404622987302817,1.2573670972973203,3.542459392021932,3.773857596383097,1.0897491003538402,1.42474184675039,3.5424593920219496,3.7738575963830794,1.0897491003538493,1.4247418467503807
725,14.48,14.5,0.02,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,True,725,0,3.679908156525004,3.7796451112383216,1.0578169103328856,1.151769176574094,3.6799081565250096,3.7796451112383163,1.0578169103328887,1.1517691765740912,3.624393923519225,3.7952496841746033,1.013579299487919,1.2901493568632905,3.6243939235192424,3.795249684174586,1.013579299487928,1.2901493568632816
726,14.5,14.52,0.02,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,True,726,0,3.7147560177245698,3.783067140122984,0.9940100559618464,1.0676698942058396,3.714756017724575,3.783067140122979,0.994010055961848,1.0676698942058371,3.682074602087773,3.796599224991489,0.957117156066241,1.1785303974035235,3.682074602087791,3.7965992249914713,0.9571171560662464,1.1785303974035144
727,14.52,14.540000000000001,0.02,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,True,727,0,3.7300199512733805,3.771106194412026,0.9459454767518293,1.0023900408551896,3.730019951273386,3.7711061944120203,0.9459454767518307,1.0023900408551871,3.717183391282546,3.7822822936792857,0.9163134489951286,1.088703328575357,3.717183391282563,3.782282293679268,0.9163134489951333,1.0887033285753478
728,14.540000000000001,14.56,0.02,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,True,728,0,3.7224456494918114,3.753558590922447,0.9102198354214223,0.953424507437286,3.7224456494918163,3.753558590922442,0.9102198354214235,0.9534245074372847,3.719948320770233,3.7686121485113127,0.8869476423469317,1.0190470411119106,3.71994832077025,3.768612148511295,0.8869476423469363,1.0190470411119026
729,14.56,14.58,0.02,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,True,729,0,3.6944679466119514,3.7339463820669807,0.8843163380850193,0.9178410659503391,3.6944679466119568,3.7339463820669754,0.8843163380850206,0.9178410659503378,3.692284755991539,3.7599225526637396,0.8663292456020127,0.96657362337394,3.692284755991556,3.7599225526637228,0.8663292456020171,0.9665736233739356
730,14.58,14.6,0.02,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,True,730,0,3.6587163450768094,3.704744963311829,0.8667764779119256,0.8923901896520748,3.6587163450768148,3.704744963311824,0.8667764779119268,0.8923901896520736,3.6568868277973317,3.7390502861889807,0.8531884865190534,0.9274742569628447,3.65688682779735,3.739050286188962,0.853188486519058,0.9274742569628405
731,14.6,14.620000000000001,0.02,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,True,731,0,3.6172549294123617,3.6680915798423146,0.8557823919067012,0.8749922442262787,3.6172549294123675,3.6680915798423093,0.8557823919067026,0.8749922442262773,3.615765581046358,3.708638284862383,0.8457458661487519,0.8992248266846398,3.615765581046376,3.708638284862366,0.8457458661487566,0.8992248266846351
732,14.620000000000001,14.64,0.02,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,True,732,0,3.5714680889225487,3.6259643754551876,0.8498841167489801,0.8639629856292864,3.571468088922555,3.6259643754551814,0.8498841167489816,0.8639629856292851,3.570277086513312,3.6711126969989962,0.8426495448274218,0.879661022909614,3.57027708651333,3.6711126969989785,0.8426495448274264,0.8796610229096095
733,14.64,14.66,0.02,1054923176715265005/72057594037927936,4225457314384094255/288230376151711744,True,733,0,3.5224940569465297,3.57986630759461,0.8479622622636229,0.8579491066148974,3.5224940569465355,3.579866307594605,0.8479622622636243,0.8579491066148961,3.521550359489309,3.628346511278576,0.8429034648036468,0.8669753091353117,3.5215503594893276,3.628346511278558,0.8429034648036513,0.8669753091353072
734,14.66,14.68,0.02,4225457314384094255/288230376151711744,2115610960953564245/144115188075855872,True,734,0,3.471403637942006,3.5307754324609046,0.8491661382611101,0.8558742314810306,3.4714036379420103,3.5307754324609,0.8491661382611114,0.8558742314810293,3.4706602311975727,3.5816099506369916,0.8457808983417214,0.8596945013770529,3.47066023119759,3.5816099506369743,0.8457808983417259,0.8596945013770483
735,14.68,14.700000000000001,0.02,2115610960953564245/144115188075855872,4236986529430162725/288230376151711744,True,735,0,3.4186232536298893,3.4798422284471564,0.8519984032438666,0.8577445215557506,3.418623253629894,3.4798422284471515,0.8519984032438679,0.8577445215557493,3.417974751024154,3.532347968403475,0.8482943468211508,0.8590968525728138,3.417974751024172,3.532347968403457,0.8482943468211552,0.8590968525728093
736,14.700000000000001,14.72,0.02,4236986529430162725/288230376151711744,132585973029787405/9007199254740992,True,736,0,3.3646456597863454,3.4277814682061245,0.8556680394890485,0.8632014965382878,3.36464565978635,3.4277814682061196,0.8556680394890498,0.8632014965382866,3.363983757179217,3.4814629464995965,0.8492851410483836,0.86502068716973,3.363983757179234,3.4814629464995783,0.8492851410483881,0.8650206871697254
737,14.72,14.74,0.02,132585973029787405/9007199254740992,4248515744476231195/288230376151711744,True,737,0,3.3103074447661394,3.3746785135901787,0.861258882066359,0.8702762273898828,3.3103074447661434,3.3746785135901742,0.8612588820663604,0.8702762273898815,3.309644451970101,3.4290624113052712,0.8527594582568078,0.8724425412497672,3.3096444519701187,3.4290624113052535,0.8527594582568121,0.8724425412497627
738,14.74,14.76,0.02,4248515744476231195/288230376151711744,2127140175999632715/144115188075855872,True,738,0,3.2558836590238505,3.320961137726346,0.8684161248627015,0.8786414040740298,3.255883659023855,3.3209611377263415,0.8684161248627027,0.8786414040740285,3.2552295682928105,3.3756860600954006,0.8582441215615016,0.881051944401171,3.2552295682928287,3.3756860600953815,0.8582441215615062,0.8810519444011664
739,14.76,14.780000000000001,0.02,2127140175999632715/144115188075855872,4260044959522299665/288230376151711744,True,739,0,3.2015776394994657,3.2669611596024595,0.8768449513546756,0.8880650894650245,3.201577639499471,3.2669611596024537,0.876844951354677,0.888065089465023,3.2009392417296074,3.321752748812037,0.8653408629055821,0.8906427275819285,3.200939241729626,3.321752748812018,0.8653408629055864,0.8906427275819242
740,14.780000000000001,14.8,0.02,4260044959522299665/288230376151711744,1066452391761333475/72057594037927936,True,740,0,3.1475362914057885,3.2129387484671645,0.8862859750878277,0.8983986329573581,3.1475362914057943,3.2129387484671583,0.8862859750878292,0.8983986329573567,3.1468537190683903,3.267653347132994,0.8736953055707691,0.9011018706474565,3.146853719068408,3.2676533471329767,0.8736953055707735,0.9011018706474523
741,14.8,14.82,0.02,1066452391761333475/72057594037927936,4271574174568368135/288230376151711744,True,741,0,3.0938861087031455,3.159076593084435,0.896596106214274,0.9094678617723944,3.093886108703151,3.15907659308443,0.8965961062142757,0.9094678617723927,3.0931483253635905,3.2135706530058394,0.883123380386811,0.9122507990990106,3.0931483253636087,3.213570653005821,0.8831233803868157,0.912250799099006
742,14.82,14.84,0.02,4271574174568368135/288230376151711744,2138669391045701185/144115188075855872,True,742,0,3.040716688338736,3.1055193661645304,0.9076397875862882,0.9211605817825903,3.0407166883387426,3.105519366164524,0.9076397875862898,0.9211605817825887,3.0399443717476644,3.159655081734336,0.8934448475332913,0.9239872452198403,3.039944371747682,3.1596550817343187,0.893444847533296,0.9239872452198359
743,14.84,14.86,0.02,2138669391045701185/144115188075855872,4283103389614436605/288230376151711744,True,743,0,2.9880947741132875,3.052377124655216,0.9193082983845519,0.9333911462670293,2.9880947741132937,3.0523771246552087,0.9193082983845533,0.9333911462670279,2.9873033234228576,3.106050702311951,0.9045154793182671,0.936234378319662,2.987303323422876,3.106050702311932,0.9045154793182717,0.9362343783196575
744,14.86,14.88,0.02,4283103389614436605/288230376151711744,536108499642183855/36028797018963968,True,744,0,2.9360696188880726,2.9997332096305147,0.9315136189950897,0.9460943396173447,2.936069618888079,2.9997332096305085,0.9315136189950912,0.946094339617343,2.935270359867186,3.052867031678759,0.916218943105157,0.948934730594482,2.9352703598672036,3.052867031678742,0.916218943105161,0.9489347305944777
745,14.88,14.9,0.02,536108499642183855/36028797018963968,4294632604660505075/288230376151711744,True,745,0,2.8846778893866873,2.9476494407955127,0.9441881855490145,0.9592163020339902,2.8846778893866936,2.947649440795507,0.944188185549016,0.9592163020339888,2.883879184221236,3.000185905744154,0.9284668966146953,0.9620393160264545,2.8838791842212546,3.0001859057441362,0.9284668966146996,0.9620393160264502
746,14.9,14.92,0.02,4294632604660505075/288230376151711744,2150198606091769655/144115188075855872,True,746,0,2.833946358739851,2.896171136935104,0.9572807426931177,0.9727115652938148,2.833946358739857,2.8961711369350986,0.9572807426931192,0.9727115652938133,2.83315442517882,2.948067984085057,0.9411930429796795,0.9755053587748217,2.833154425178838,2.9480679840850392,0.9411930429796844,0.9755053587748168
747,14.92,14.94,0.02,2150198606091769655/144115188075855872,4306161819706573545/288230376151711744,True,747,0,2.7838932966928276,2.8453316359572036,0.9707481277694113,0.9865458244713403,2.783893296692834,2.845331635957198,0.9707481277694127,0.986545824471339,2.783112641166744,2.896558557611266,0.954341579717952,0.9893015661986884,2.7831126411667633,2.8965585576112463,0.9543415797179563,0.9893015661986838
748,14.94,14.96,0.02,4306161819706573545/288230376151711744,1077981606807401945/72057594037927936,True,748,0,2.7345308072958048,2.7951545019583746,0.9845557125794984,1.0006913136634286,2.734530807295811,2.7951545019583683,0.9845557125794998,1.0006913136634263,2.7337646451660205,2.845690450705019,0.9678680631572988,1.0034024516724709,2.7337646451660396,2.8456904507050007,0.9678680631573032,1.003402451672463
749,14.96,14.98,0.02,1077981606807401945/72057594037927936,4317691034752642015/288230376151711744,True,749,0,2.6858659967490217,2.745655867694414,0.9986754458779801,1.015125535354857,2.685865996749028,2.7456558676944076,0.9986754458779821,1.0151255353548538,2.685116563780956,2.795486989983779,0.9817367499385474,1.0177872874631022,2.6851165637809733,2.795486989983762,0.981736749938552,1.017787287463093
750,14.98,15.0,0.02,4317691034752642015/288230376151711744,2161727821137838125/144115188075855872,True,750,0,2.637902114489868,2.696846015697968,1.013084484634906,1.0298301271283392,2.6379021144898744,2.6968460156979623,1.0130844846349092,1.029830127128336,2.637170903767081,2.7459640537954244,0.9959187553531703,1.0324390815294209,2.6371709037670987,2.7459640537954066,0.9959187553531756,1.032439081529412
751,15.0,15.02,0.02,2161727821137838125/144115188075855872,4329220249798710485/288230376151711744,True,751,0,2.59063940659407,2.648730645855489,1.0277641817256369,1.044789925073607,2.5906394065940765,2.6487306458554825,1.0277641817256393,1.0447899250736046,2.5899273502132076,2.6971316957711977,1.0103906971506642,1.0473437081379318,2.589927350213227,2.6971316957711786,1.0103906971506729,1.0473437081379227
752,15.02,15.040000000000001,0.02,4329220249798710485/288230376151711744,270936553582609045/18014398509481984,True,752,0,2.544075773421364,2.6013118774737407,1.0426992571185683,1.059992267311,2.5440757734213704,2.6013118774737345,1.0426992571185711,1.0599922673109974,2.543383165978213,2.6489956356763393,1.0251335868306988,1.0624892795073022,2.5433831659782316,2.6489956356763225,1.0251335868307083,1.0624892795072927
753,15.040000000000001,15.06,0.02,270936553582609045/18014398509481984,4340749464844778955/288230376151711744,True,753,0,2.498207270589119,2.554589052956201,1.0578770143794083,1.075426577766785,2.4982072705891256,2.5545890529561945,1.0578770143794114,1.075426577766782,2.497534180025125,2.6015577532173744,1.0401317893494821,1.0778658236346275,2.4975341800251414,2.6015577532173575,1.0401317893494912,1.0778658236346186
754,15.06,15.08,0.02,4340749464844778955/288230376151711744,2173257036183906595/144115188075855872,True,754,0,2.453028524172476,2.5085593529431125,1.0732868198334828,1.0910839384591537,2.4530285241724816,2.508559352943107,1.0732868198334853,1.0910839384591513,2.452374975693706,2.5548170673143336,1.0553723398560337,1.093464893418679,2.452374975693725,2.554817067314315,1.0553723398560422,1.0934648934186701
755,15.08,15.1,0.02,2173257036183906595/144115188075855872,4352278679890847425/288230376151711744,True,755,0,2.4085330578390667,2.4632182863645617,1.0889196571652329,1.1069567810136396,2.408533057839072,2.4632182863645564,1.0889196571652355,1.106956781013637,2.407898880295106,2.5087706702124226,1.0708443635550298,1.1092792955858513,2.407898880295125,2.5087706702124044,1.0708443635550384,1.1092792955858426
756,15.1,15.120000000000001,0.02,4352278679890847425/288230376151711744,1089510821853470415/72057594037927936,True,756,0,2.364713566068591,2.4185600682856707,1.1047678527304252,1.123038558982103,2.3647135660685965,2.418560068285666,1.104767852730428,1.1230385589821,2.3640984424867435,2.463413984227448,1.086538719718747,1.1253027685609323,2.3640984424867626,2.4634139842274294,1.0865387197187555,1.1253027685609236
757,15.120000000000001,15.14,0.02,1089510821853470415/72057594037927936,4363807894936915895/288230376151711744,True,757,0,2.3215621368702517,2.3745779182064317,1.1208248864828947,1.1393234529757246,2.321562136870257,2.3745779182064264,1.1208248864828974,1.139323452975722,2.32096564459182,2.4187411354883057,1.1024477541358895,1.1415296868672076,2.3209656445918383,2.418741135488287,1.1024477541358986,1.1415296868671985
758,15.14,15.16,0.02,4363807894936915895/288230376151711744,2184786251229975065/144115188075855872,True,758,0,2.279070398800042,2.331264331732638,1.1370849787071253,1.1558063929441023,2.279070398800047,2.331264331732632,1.1370849787071284,1.1558063929440994,2.2784920372145057,2.374745289173924,1.1185647713709175,1.1579551513927135,2.278492037214524,2.3747452891739065,1.1185647713709264,1.1579551513927047
759,15.16,15.18,0.02,2184786251229975065/144115188075855872,4375337109982984365/288230376151711744,True,759,0,2.2372296726062983,2.288611266737934,1.153543016213988,1.172482814339084,2.2372296726063046,2.2886112667379277,1.1535430162139908,1.172482814339081,2.2366688861164996,2.331418880867656,1.1348839425511397,1.1745747273058555,2.236668886116518,2.3314188808676377,1.1348839425511479,1.1745747273058473
760,15.18,15.200000000000001,0.02,4375337109982984365/288230376151711744,547637714688252325/36028797018963968,True,760,0,2.1960310893117607,2.2466102989301517,1.170194390919593,1.189348559964842,2.1960310893117665,2.246610298930146,1.1701943909195962,1.189348559964839,2.19548728482723,2.28875380967532,1.1514001018449505,1.1913843589711908,2.1954872848272475,2.288753809675303,1.1514001018449591,1.191384358971182
761,15.200000000000001,15.22,0.02,547637714688252325/36028797018963968,4386866325029052835/288230376151711744,True,761,0,2.155465690946228,2.205252743608763,1.1870350113677426,1.2063996551006388,2.1554656909462335,2.2052527436087574,1.1870350113677453,1.206399655100636,2.154938252966041,2.246741587966606,1.168108756925693,1.2083801230283753,2.15493825296606,2.2467415879665866,1.1681087569257018,1.2083801230283662
762,15.22,15.24,0.02,4386866325029052835/288230376151711744,2196315466276043535/144115188075855872,True,762,0,2.1155244867109877,2.1645297810612605,1.204061007527248,1.2236324262524314,2.1155244867109926,2.1645297810612556,1.2040610075272504,1.223632426252429,2.115012786516046,2.205373493142912,1.1850057233818627,1.2255583990626084,2.115012786516064,2.205373493142894,1.1850057233818718,1.2255583990625996
763,15.24,15.26,0.02,2196315466276043535/144115188075855872,4398395540075121305/288230376151711744,True,763,0,2.07619851740901,2.1244325407408122,1.2212686457924258,1.2410434393647123,2.076198517409015,2.1244325407408073,1.2212686457924284,1.2410434393647098,2.0757019179456146,2.164640672604451,1.2020870236468064,1.2429158090510948,2.075701917945633,2.164640672604433,1.2020870236468155,1.2429158090510857
764,15.26,15.280000000000001,0.02,4398395540075121305/288230376151711744,1101040036899538885/72057594037927936,True,764,0,2.0374789277848446,2.0849521507686384,1.238654471210572,1.258629234877444,2.037478927784849,2.084952150768634,1.2386544712105751,1.258629234877441,2.0369967958669597,2.1245341992622784,1.2193490579320967,1.2604489117334712,2.036996795866978,2.1245341992622597,1.2193490579321058,1.260448911733462
765,15.280000000000001,15.3,0.02,1101040036899538885/72057594037927936,4409924755121189775/288230376151711744,True,765,0,1.999356997085457,2.046079807651251,1.2562151394414556,1.276386392399225,1.9993569970854606,2.046079807651246,1.2562151394414578,1.2763863923992227,1.998888705947611,2.0850451617413635,1.2367883982397783,1.2781542955028022,1.9988887059476224,2.0850451617413457,1.2367883982397871,1.2781542955027936
766,15.3,15.32,0.02,4409924755121189775/288230376151711744,2207844681322112005/144115188075855872,True,766,0,1.9618241672702041,2.007806830594558,1.2739472821453561,1.294311577884804,1.9618241672702066,2.0078068305945536,1.2739472821453586,1.2943115778848018,1.9613690990430968,2.0461647276333843,1.2544016277791001,1.296028643603819,1.9613690990431059,2.0461647276333657,1.2544016277791088,1.2960286436038106
767,15.32,15.34,0.02,2207844681322112005/144115188075855872,4421453970167258245/288230376151711744,True,767,0,1.9248720743863947,1.9701246980600062,1.291847489764985,1.3124014865113551,1.9248720743863972,1.9701246980600038,1.2918474897649879,1.3124014865113522,1.9244296224204536,2.0078841874973263,1.2721853222910702,1.3140686719240675,1.924429622420463,2.007884187497311,1.272185322291079,1.3140686719240582
768,15.34,15.36,0.02,4421453970167258245/288230376151711744,17293822569102705/1125899906842624,True,768,0,1.8884925934224834,1.9330250587410425,1.3099125215953873,1.3306525691349214,1.8884925934224859,1.93302505874104,1.30991252159539,1.330652569134919,1.8880621659361168,1.970194970554865,1.2901362969271675,1.332270813214922,1.8880621659361263,1.970194970554855,1.290136296927177,1.3322708132149126
769,15.36,15.38,0.02,17293822569102705/1125899906842624,4432983185213326715/288230376151711744,True,769,0,1.8526778314600376,1.896499784179241,1.328138973292046,1.3490613103570372,1.8526778314600403,1.8964997841792384,1.3281389732920488,1.3490613103570346,1.8522588519697616,1.9330887055730857,1.3082512123996248,1.3506315519740348,1.852258851969771,1.9330887055730759,1.3082512123996335,1.350631551974026
770,15.38,15.4,0.02,4432983185213326715/288230376151711744,2219373896368180475/144115188075855872,True,770,0,1.8174201432598152,1.8605409904163632,1.3465232276698287,1.3676242310031719,1.8174201432598178,1.8605409904163606,1.3465232276698313,1.3676242310031692,1.8170120507294054,1.896557247052308,1.3265265225585305,1.3691474263045327,1.8170120507294145,1.896557247052299,1.3265265225585392,1.369147426304524
771,15.4,15.42,0.02,2219373896368180475/144115188075855872,4444512400259395185/288230376151711744,True,771,0,1.7827121756913245,1.82514102353536,1.3650618480980539,1.3863374546023954,1.7827121756913267,1.8251410235353576,1.365061848098056,1.3863374546023932,1.7823144272835725,1.8605926617863922,1.3449589264802702,1.3878145324146176,1.7823144272835816,1.860592661786383,1.3449589264802793,1.3878145324146087
772,15.42,15.44,0.02,4444512400259395185/288230376151711744,1112569251945607355/72057594037927936,True,772,0,1.7485468438906473,1.7902925072866027,1.3837511331645427,1.4051971182482346,1.7485468438906495,1.7902925072866003,1.3837511331645451,1.4051971182482321,1.7481589143330523,1.8251872829924936,1.363544852931817,1.4066290028287178,1.7481589143330614,1.825187282992485,1.3635448529318261,1.4066290028287085
773,15.44,15.46,0.02,1112569251945607355/72057594037927936,4456041615305463655/288230376151711744,True,773,0,1.7149173425499413,1.7559883501217721,1.402587120582631,1.4241993392578134,1.714917342549943,1.7559883501217701,1.4025871205826332,1.4241993392578114,1.714538723791164,1.7903337197702425,1.3822804685055794,1.4255869663125502,1.714538723791173,1.7903337197702336,1.3822804685055883,1.425586966312541
774,15.46,15.48,0.02,4456041615305463655/288230376151711744,2230903111414248945/144115188075855872,True,774,0,1.681817178321802,1.7222217263018298,1.4215659768404505,1.4433398005822802,1.6818171783218043,1.7222217263018276,1.4215659768404523,1.4433398005822786,1.681447381330019,1.756024838465138,1.401162119160378,1.4446840791533337,1.6814473813300277,1.7560248384651294,1.4011621191603876,1.4446840791533242
775,15.48,15.5,0.02,2230903111414248945/144115188075855872,4467570830351532125/288230376151711744,True,775,0,1.6492401419433786,1.6889861130371502,1.440683529856839,1.4626141972314546,1.649240141943381,1.688986113037148,1.440683529856841,1.4626141972314526,1.648878695087597,1.7222538053706966,1.4201857987811117,1.4639160336491805,1.6488786950876058,1.722253805370688,1.4201857987811202,1.463916033649172
776,15.5,15.52,0.02,4467570830351532125/288230376151711744,559166929734320795/36028797018963968,True,776,0,1.6171803203593282,1.656275283706838,1.4599354066951866,1.4820180814174186,1.6171803203593305,1.656275283706836,1.4599354066951888,1.4820180814174166,1.616826770089403,1.689014079594912,1.4393473059120412,1.4832783823600553,1.616826770089412,1.6890140795949034,1.43934730591205,1.4832783823600462
777,15.52,15.540000000000001,0.02,559166929734320795/36028797018963968,4479100045397600595/288230376151711744,True,777,0,1.5856321088557463,1.6240832974878445,1.4793172435828843,1.5015466389010095,1.5856321088557488,1.6240832974878423,1.479317243582886,1.5015466389010075,1.5852860208591717,1.656299404001817,1.4586424770187034,1.5027662894579454,1.5852860208591817,1.6562994040018075,1.4586424770187127,1.502766289457936
778,15.540000000000001,15.56,0.02,4479100045397600595/288230376151711744,2242432326460317415/144115188075855872,True,778,0,1.5545901864581817,1.592404522411441,1.4988242831241587,1.5211950814516149,1.5545901864581835,1.5924045224114391,1.4988242831241607,1.5211950814516129,1.5542511443437528,1.624103832407403,1.4780667348336105,1.5223749703883318,1.554251144343762,1.624103832407394,1.4780667348336192,1.5223749703883231
779,15.56,15.58,0.02,2242432326460317415/144115188075855872,4490629260443669065/288230376151711744,True,779,0,1.524049533183353,1.561233613396447,1.5184517280314864,1.5409582860210658,1.524049533183355,1.561233613396445,1.5184517280314884,1.5409582860210638,1.5237171388646944,1.5924217074828302,1.4976154825575927,1.542099288972835,1.523717138864704,1.5924217074828206,1.4976154825576018,1.542099288972826
780,15.58,15.6,0.02,4490629260443669065/288230376151711744,1124098466991675825/72057594037927936,True,780,0,1.4940054154217153,1.5305655191851057,1.5381945719987369,1.5608309598663033,1.4940054154217175,1.5305655191851035,1.5381945719987389,1.5608309598663013,1.4936792889119628,1.5612476697728996,1.5172839132709877,1.5619339424380174,1.4936792889119719,1.5612476697728905,1.5172839132709977,1.5619339424380074
781,15.6,15.620000000000001,0.02,1124098466991675825/72057594037927936,4502158475489737535/288230376151711744,True,781,0,1.4644533752192566,1.5003954825099064,1.5580474931577943,1.5808077461410595,1.4644533752192588,1.5003954825099044,1.5580474931577966,1.5808077461410572,1.4641331540862275,1.5305766596352741,1.5370668922599557,1.5818735766131593,1.464133154086237,1.530576659635265,1.5370668922599646,1.58187357661315
782,15.620000000000001,15.64,0.02,4502158475489737535/288230376151711744,2253961541506385885/144115188075855872,True,782,0,1.4353892397667123,1.4707190172732607,1.5780052086463243,1.6008828713951337,1.4353892397667145,1.4707190172732585,1.5780052086463263,1.6008828713951317,1.435074579878053,1.500403894513077,1.556959345129182,1.601912398382246,1.435074579878062,1.5004038945130684,1.5569593451291917,1.6019123983822365
783,15.64,15.66,0.02,2253961541506385885/144115188075855872,4513687690535806005/288230376151711744,True,783,0,1.4068090896016963,1.44153192435995,1.5980619812081385,1.6210506439885741,1.4068090896016985,1.4415319243599476,1.5980619812081407,1.621050643988572,1.4064996641193226,1.4707248878380834,1.5769557148472424,1.6220447221664267,1.4064996641193321,1.4707248878380736,1.5769557148472517,1.6220447221664174
784,15.66,15.68,0.02,4513687690535806005/288230376151711744,282465768628677515/18014398509481984,True,784,0,1.3787092723373109,1.4128302592908075,1.6182121401118212,1.6413049411662632,1.378709272337313,1.4128302592908053,1.6182121401118232,1.6413049411662612,1.3784047724785395,1.4415354162187974,1.5970505299426205,1.642264408247032,1.378404772478548,1.4415354162187888,1.597050529942629,1.6422644082470235
785,15.68,15.700000000000001,0.02,282465768628677515/18014398509481984,4525216905581874475/288230376151711744,True,785,0,1.3510863710795291,1.384610342689461,1.638449637858336,1.6616396632389652,1.3510863710795313,1.3846103426894587,1.638449637858338,1.6616396632389632,1.3507865054208656,1.4128315326277765,1.6172379189474468,1.6625653577485235,1.350786505420874,1.4128315326277676,1.6172379189474553,1.6625653577485149
